7	14	487.1
7	15	1970.0
7	16	-166.4
7	17	507.8
7	18	1544.0
7	19	-207.0
7	23	150.8
8	9	344.5
8	10	-171.8
8	11	-349.9
8	12	66.95
8	13	-465.7
8	14	-6.320
8	15	64.42
8	16	315.9
8	17	370.7
8	18	356.8
8	19	502.9
8	20	-97.27
8	21	198.3
8	22	-109.8
8	23	1539.0
8	24	32.92
8	25	-269.2
8	27	-873.6
8	28	1429.0
8	29	-364.2
8	30	-117.4
8	31	18.41
9	10	-825.7
9	14	-898.3
9	19	4894.0
9	22	-851.6
9	24	-16.13
9	25	-538.6
9	27	-637.3
10	11	-37.36
10	12	120.3
10	13	1247.0
10	14	258.7
10	15	5.202
10	16	1000.0
10	17	-301.0
10	18	12.01
10	19	-10.88
10	20	902.6
10	21	430.6
10	22	1010.0
10	23	400.0
10	24	-328.6
10	25	211.6
10	28	148.0
11	12	1724.0
11	13	0.75
11	14	-245.8
11	16	751.8
12	13	1919.0
12	14	57.7
12	17	-347.9
12	18	-249.3
12	19	61.59
12	25	-278.2
12	27	-208.4
12	28	-13.91
12	30	173.8
13	14	-117.6
13	15	-96.62
13	16	19.77
13	17	1670.0
13	18	48.15
13	19	43.83
13	20	874.3
13	22	942.2
13	23	446.3
13	25	572.7
13	28	-2.160
14	15	-235.7
14	17	108.9
14	18	-209.7
14	19	54.57
14	20	629.0
14	21	-149.2
14	25	343.1
15	16	301.1
15	17	137.8
15	18	-154.3
15	19	47.67
15	23	95.18
16	17	110.5
16	18	249.2
16	19	62.42
17	19	56.33
18	19	-30.1
18	21	70.04
18	22	-75.50
18	27	18.98
19	20	475.8
19	21	492.0
19	22	1302.0
19	23	490.9
19	24	534.7
20	21	346.2
20	23	-154.5
20	25	124.8
20	27	-387.7
21	27	134.3
22	24	0.0
22	25	125.3
22	27	924.5
23	25	139.8
24	25	963.0
2	1	292.3
3	1	156.5
4	1	104.4
5	1	328.2
6	1	-136.7
7	1	-131.9
8	1	342.4
9	1	-159.8
10	1	66.56
11	1	146.1
12	1	14.78
13	1	1744
14	1	-320.1
15	1	1571.0
16	1	73.8
17	1	27.9
18	1	21.23
19	1	89.97
20	1	-59.06
21	1	29.08
22	1	175.8
23	1	94.34
24	1	193.6
25	1	108.5
26	1	81.49
27	1	-128.8
28	1	147.3
29	1	-11.91
30	1	14.91
31	1	67.84
32	1	36.42
3	2	-94.78
4	2	-269.7
5	2	470.7
6	2	-135.7
7	2	-135.7
8	2	220.6
10	2	306.1
11	2	517.0
13	2	-48.52
14	2	485.6
15	2	76.44
16	2	-24.36
17	2	-52.71
18	2	-185.1
19	2	-293.7
21	2	34.78
23	2	375.4
29	2	176.7
30	2	132.1
31	2	42.73
32	2	60.82
4	3	-146.8
5	3	-9.21
6	3	-223.0
7	3	-252.0
8	3	372.8
9	3	-473.2
10	3	-78.31
11	3	-75.3
12	3	-10.44
13	3	75.49
14	3	114.8
15	3	52.13
16	3	4.68
18	3	288.5
19	3	-4.7
20	3	777.8
21	3	56.41
22	3	-218.9
23	3	113.6
24	3	7.18
25	3	247.3
26	3	-50.71
27	3	-225.3
29	3	-80.48
30	3	-17.78
31	3	59.16
32	3	29.77
5	4	1.27
6	4	-162.6
7	4	-273.6
8	4	203.7
9	4	-470.4
10	4	-73.87
11	4	223.2
12	4	-184.9
13	4	147.3
14	4	-170.0
15	4	65.69
16	4	122.9
18	4	33.61
19	4	134.7
20	4	-47.13
21	4	-53.29
22	4	-15.41
23	4	-97.05
24	4	-127.1
25	4	453.4
26	4	-30.28
27	4	-124.6
31	4	26.59
32	4	55.97
6	5	-281.1
7	5	-268.8
8	5	-122.4
9	5	-63.15
10	5	216.0
11	5	-431.3
12	5	444.7
13	5	118.4
14	5	180.6
15	5	137.1
16	5	455.1
17	5	669.2
18	5	418.4
19	5	713.5
20	5	1989.0
21	5	2011.0
22	5	529.0
23	5	483.8
24	5	332.6
25	5	-289.3
26	5	-99.56
27	5	-319.2
28	5	837.9
8	6	247.0
9	6	-547.2
10	6	401.7
11	6	643.4
12	6	-94.64
13	6	728.7
14	6	-76.64
15	6	-218.1
16	6	351.5
17	6	-186.1
18	6	-465.7
19	6	-260.3
23	6	264.7
8	7	104.9
9	7	-547.2
10	7	-127.6
11	7	231.4
12	7	732.3
13	7	349.1
14	7	-152.8
15	7	-218.1
16	7	351.5
17	7	-401.6
18	7	-465.7
19	7	512.2
23	7	264.7
9	8	-595.9
10	8	634.8
11	8	623.7
12	8	211.6
13	8	652.3
14	8	385.9
15	8	212.8
16	8	770.0
17	8	740.4
18	8	793.2
19	8	1205.0
20	8	390.7
21	8	63.48
22	8	-239.8
23	8	13.32
24	8	439.9
25	8	-424.3
27	8	203.0
28	8	1153.0
29	8	-311.0
30	8	-262.6
31	8	1.11
10	9	-568.0
14	9	-337.3
19	9	1616.0
22	9	-860.3
24	9	-230.4
25	9	523.0
27	9	-222.7
11	10	128.0
12	10	48.93
13	10	-101.3
14	10	58.84
15	10	52.38
16	10	483.9
17	10	550.6
18	10	342.2
19	10	550.0
20	10	190.5
21	10	-349.2
22	10	857.7
23	10	377.0
24	10	211.6
25	10	82.77
28	10	417.4
12	11	-311.6
13	11	1051.0
14	11	1090.0
16	11	-47.51
13	12	-115.7
14	12	-46.13
17	12	808.8
18	12	203.1
19	12	70.14
25	12	-75.23
27	12	-201.9
28	12	123.2
30	12	-281.9
14	13	1417.0
15	13	1402.0
16	13	337.1
17	13	437.7
18	13	370.4
19	13	438.1
20	13	1349.0
22	13	681.4
23	13	152.4
25	13	-1707.0
28	13	639.7
15	14	461.3
17	14	-132.9
18	14	176.5
19	14	129.5
20	14	-246.3
21	14	2.41
25	14	29.86
16	15	225.4
17	15	-197.7
18	15	-20.93
19	15	113.9
23	15	-94.49
17	16	-21.35
18	16	-157.1
19	16	11.8
19	17	17.97
19	18	51.9
21	18	-15.62
22	18	-216.3
27	18	-114.7
20	19	-255.4
21	19	-54.86
22	19	8455.0
23	19	-34.68
24	19	514.6
21	20	-465.2
23	20	794.4
25	20	-241.7
27	20	-906.5
27	21	-169.7
24	22	175.8
25	22	164.4
27	22	-944.9
25	23	481.3
25	24	-246.0
