OPVAKHQEJWPSQB-UHFFFAOYSA-N	1 1 1	1 1 9 4 10 2 44 1 45 1 	1 1 9 4 10 2 44 1 45 1 	1 1 9 4 10 2 44 1 45 1 
QPXYWTUZRZEUAK-UHFFFAOYSA-N	1 1 1	1 2 2 15 22 1 	1 2 2 15 22 1 	1 2 2 15 22 1 
CJNRGSHEMCMUOE-UHFFFAOYSA-N	1 1 1	2 5 29 1 35 1 	2 1 29 1 35 1 78 4 	2 5 29 1 35 1 
MZBFZHPHBGPWDT-UHFFFAOYSA-N	1 1 1	2 1 9 5 10 1 19 1 24 1 	2 1 9 5 10 1 19 1 24 1 	2 1 9 5 10 1 19 1 24 1 
OQEPUQXAJPNVFJ-UHFFFAOYSA-N	1 1 1	1 3 9 2 10 4 20 1 25 3 	1 3 9 2 10 4 20 1 25 3 	1 3 9 2 10 4 20 1 25 3 
ODZHLDRQCZXQFQ-UHFFFAOYSA-N	1 1 1	1 1 9 3 10 2 17 1 69 1 70 1 77 1 	1 1 9 3 10 2 17 1 69 1 70 1 77 1 	1 1 9 3 10 2 17 1 69 1 70 1 77 1 
ICSWLKDKQBNKAY-UHFFFAOYSA-N	1 0 1	1 6 2 3 81 3 	1 6 78 3 	1 6 2 3 81 3 
MNOODXPYABBZMC-UHFFFAOYSA-N	1 1 1	1 2 2 18 22 1 	1 2 2 18 22 1 	1 2 2 18 22 1 
BGXRAGCQZCSMOT-UHFFFAOYSA-N	1 1 1	9 8 10 2 11 2 	9 8 10 2 11 2 	9 8 10 2 11 2 
KQIIKSQUHGGYCU-UHFFFAOYSA-N	1 1 1	1 3 2 1 4 1 65 1 	1 3 2 1 4 1 65 1 	1 3 2 1 4 1 65 1 
PPKHAIRFQKFMLE-UHFFFAOYSA-N	1 1 1	9 6 10 4 24 2 	9 6 10 4 24 2 	9 6 10 4 24 2 
SYWQQEVHZPPLNQ-UHFFFAOYSA-N	1 1 1	9 4 10 2 19 1 44 1 64 1 	9 4 10 2 19 1 44 1 64 1 	9 4 10 2 19 1 44 1 64 1 
MQEPZWSPISVLRU-UHFFFAOYSA-N	1 1 1	3 4 6 2 	6 2 79 4 	3 4 6 2 
ACAUYCZBWABOLI-UHFFFAOYSA-N	1 0 1	1 3 2 1 64 1 81 1 	1 3 2 1 64 1 	1 3 2 1 64 1 81 1 
HJNQTKMCJWLPNJ-UHFFFAOYSA-N	1 1 1	1 1 9 7 10 5 12 2 19 1 	1 1 9 7 10 6 12 1 19 1 78 1 	1 1 9 7 10 5 12 2 19 1 
GYSCBCSGKXNZRH-UHFFFAOYSA-N	0 1 0	9 5 10 3 94 1 	9 5 10 1 91 1 106 1 	9 5 10 3 94 1 
GPKLLERXYXMLED-UHFFFAOYSA-N	1 1 1	1 4 2 1 3 2 4 1 100 2 	1 4 2 3 3 2 4 1 14 2 25 2 	1 4 2 1 3 2 4 1 100 2 
FJAHXLMRHNSHHX-UHFFFAOYSA-N	1 1 1	1 3 2 2 3 1 4 1 19 1 45 1 	1 3 4 1 19 1 45 1 78 2 79 1 	1 3 2 2 3 1 4 1 19 1 45 1 
OPRWEYHEIDHWGM-UHFFFAOYSA-N	1 1 1	1 2 2 52 	1 2 2 52 	1 2 2 52 
JEPPYVOSGKWVSJ-UHFFFAOYSA-N	1 1 1	2 4 3 2 30 1 	30 1 78 4 79 2 	2 4 3 2 30 1 
VCBUGWOFLYITCB-UHFFFAOYSA-N	1 1 1	1 1 9 4 11 1 12 1 34 1 	1 1 9 4 11 1 12 1 34 1 	1 1 9 4 11 1 12 1 34 1 
LBWPYRZGHYVSEL-UHFFFAOYSA-N	1 1 1	1 5 2 10 3 3 	1 5 2 10 3 3 	1 5 2 10 3 3 
GWQRPOCMBMQBTK-UHFFFAOYSA-N	1 1 1	1 4 2 11 3 2 25 1 77 2 	1 4 2 11 3 2 25 1 77 2 	1 4 2 11 3 2 25 1 77 2 
OVXRPXGVKBHGQO-OWQMCBFZSA-N	1 1 1	1 5 2 6 3 3 4 2 8 2 77 1 	1 5 3 1 8 2 77 1 78 6 79 2 80 2 	1 5 2 6 3 3 4 2 8 2 77 1 
RUPMSBPCFQDMAY-UHFFFAOYSA-N	1 1 1	5 1 9 4 10 1 13 1 14 1 24 1 	5 1 9 4 10 1 13 1 24 1 81 1 	5 1 9 4 10 1 13 1 14 1 24 1 
MRXWAPISZASESC-UHFFFAOYSA-N	1 1 1	2 6 9 4 12 2 	9 4 10 2 78 8 	2 6 9 4 12 2 
PMRSVBNDSJTASL-UHFFFAOYSA-N	1 1 1	2 3 9 10 10 2 25 2 	2 3 9 10 10 2 25 2 	2 3 9 10 10 2 25 2 
BIAAQBNMRITRDV-UHFFFAOYSA-N	1 1 1	2 1 24 1 25 1 44 1 	2 1 24 1 25 1 44 1 	2 1 24 1 25 1 44 1 
YDVXYTIIPGKIJP-UHFFFAOYSA-N	1 1 1	1 3 2 3 8 2 9 5 10 1 77 1 	1 3 2 3 8 2 9 5 10 1 77 1 	1 3 2 3 8 2 9 5 10 1 77 1 
NSTHKUHNWFVDDL-UHFFFAOYSA-N	0 0 1	2 7 3 1 9 10 10 1 12 1 35 1 77 1 	2 4 9 10 10 1 12 1 35 1 77 1 78 3 79 1 	2 7 3 1 9 10 10 1 12 1 35 1 77 1 130 1 
WSZVSPSKVZOVQE-UHFFFAOYSA-N	1 1 1	1 2 2 1 8 1 9 5 10 1 	1 2 2 1 8 1 9 5 10 1 	1 2 2 1 8 1 9 5 10 1 
FIONWRDVKJFHRC-UHFFFAOYSA-N	1 0 1	1 3 6 1 9 5 10 1 81 1 	1 3 6 1 9 5 10 1 	1 3 6 1 9 5 10 1 81 1 
CDQPLIAKRDYOCB-UHFFFAOYSA-N	1 1 1	1 1 9 4 10 1 17 1 30 1 	1 1 9 4 10 1 17 1 30 1 	1 1 9 4 10 1 17 1 30 1 
VUUHXRVVDUAGOL-UHFFFAOYSA-N	1 1 1	9 4 10 1 11 1 32 1 41 1 	9 4 10 1 11 1 32 1 41 1 	9 4 10 1 11 1 32 1 41 1 
MQJFOCCWCPIOEV-UHFFFAOYSA-N	1 1 1	1 3 2 9 3 1 14 1 32 1 42 1 	1 3 2 9 3 1 14 1 32 1 42 1 	1 3 2 9 3 1 14 1 32 1 42 1 
WFICLMYHCKJIFK-UHFFFAOYSA-N	1 1 1	2 1 3 2 65 2 	65 2 78 1 79 2 	2 1 3 2 65 2 
UFZOVZFMSBMLBZ-UHFFFAOYSA-N	1 1 1	1 2 2 2 3 1 22 1 64 1 	1 2 2 2 3 1 22 1 64 1 	1 2 2 2 3 1 22 1 64 1 
DBUJFULDVAZULB-UHFFFAOYSA-N	1 1 1	1 1 2 4 24 1 	1 1 2 4 24 1 	1 1 2 4 24 1 
VPYDMFMIOKBZIO-UHFFFAOYSA-N	1 1 1	1 1 2 1 9 2 11 2 12 1 13 1 	1 1 9 2 10 2 11 2 78 2 79 1 	1 1 2 1 9 2 11 2 12 1 13 1 
HPLJEKXDAFHJPD-UHFFFAOYSA-N	1 1 1	2 1 3 1 22 1 44 1 	22 1 44 1 78 1 79 1 	2 1 3 1 22 1 44 1 
HJIJRPMSFDVCIA-UHFFFAOYSA-N	1 1 1	2 10 35 2 	35 2 78 10 	2 10 35 2 
ACKCVPCEULGAGV-UHFFFAOYSA-N	0 1 0	9 4 12 4 	9 4 39 2 78 4 	9 4 12 4 
JQJGGMZIMBGQQY-UHFFFAOYSA-N	1 1 1	1 2 2 33 3 1 14 1 	1 2 2 33 3 1 14 1 	1 2 2 33 3 1 14 1 
LVSQXDHWDCMMRJ-UHFFFAOYSA-N	1 1 1	2 2 14 1 18 1 	2 2 14 1 18 1 	2 2 14 1 18 1 
FXFYOPQLGGEACP-UHFFFAOYSA-N	1 1 1	6 1 9 3 10 2 11 1 77 1 	6 1 9 3 10 2 11 1 77 1 	6 1 9 3 10 2 11 1 77 1 
GYXWNSDLDXGMGU-UHFFFAOYSA-N	1 1 1	1 2 2 1 34 1 45 1 	1 2 2 1 34 1 45 1 	1 2 2 1 34 1 45 1 
PVLLRVLANBOYGO-UHFFFAOYSA-N	1 1 1	9 2 53 1 71 3 	9 2 53 1 71 3 	9 2 53 1 71 3 
XIRWMTOAKDZMDH-UHFFFAOYSA-N	1 1 1	1 6 2 8 3 2 4 2 8 2 	1 6 3 2 4 2 8 2 78 8 	1 6 2 8 3 2 4 2 8 2 
QHVBLSNVXDSMEB-UHFFFAOYSA-N	1 1 1	1 2 2 3 5 1 35 1 77 1 	1 2 2 3 5 1 35 1 77 1 	1 2 2 3 5 1 35 1 77 1 
WBXAWZJXEZWYPJ-UHFFFAOYSA-N	0 0 1	-1 1 	-1 1 	2 4 14 1 29 2 32 3 68 1 136 1 
VFPLSXYJYAKZCT-UHFFFAOYSA-N	1 1 1	6 1 9 9 10 2 36 1 	6 1 9 9 10 2 36 1 	6 1 9 9 10 2 36 1 
WMHIOPJVXYRZFG-UHFFFAOYSA-N	1 1 1	1 2 2 1 3 1 4 1 24 3 	1 2 2 1 3 1 4 1 24 3 	1 2 2 1 3 1 4 1 24 3 
NJBFOOCLYDNZJN-UHFFFAOYSA-N	1 1 1	2 4 64 2 99 2 	2 4 64 2 103 2 	2 4 64 2 99 2 
JCXLZWMDXJFOOI-UHFFFAOYSA-N	0 0 1	1 2 2 1 30 1 77 1 	1 2 2 1 30 1 77 1 	1 2 2 1 30 1 77 1 130 1 
IDLSITKDRVDKRV-XHXSRVRCSA-N	0 0 1	1 1 3 1 9 8 12 1 13 1 14 1 17 2 32 1 	1 1 3 1 9 8 12 1 13 1 17 2 32 1 81 1 	1 1 3 1 9 8 12 1 13 1 14 1 17 2 32 1 130 1 
PJKZXJODXLEDOH-UHFFFAOYSA-N	0 1 0	9 4 10 4 31 2 	9 4 31 2 39 2 	9 4 10 4 31 2 
XEUGKOFTNAYMMX-UHFFFAOYSA-N	1 1 1	9 3 10 3 18 1 24 2 	9 3 10 3 18 1 24 2 	9 3 10 3 18 1 24 2 
AAXAJRVDHFSOFM-UHFFFAOYSA-N	1 1 1	1 2 2 4 3 1 22 1 35 1 77 1 	1 2 3 1 22 1 35 1 77 1 78 4 	1 2 2 4 3 1 22 1 35 1 77 1 
YDLYQMBWCWFRAI-UHFFFAOYSA-N	1 1 1	1 2 2 34 	1 2 2 34 	1 2 2 34 
YKPNYFKOKKKGNM-UHFFFAOYSA-N	1 1 1	1 5 2 2 3 3 	1 5 2 2 3 3 	1 5 2 2 3 3 
YYLLIJHXUHJATK-UHFFFAOYSA-N	1 1 1	2 5 3 1 21 1 	21 1 78 5 79 1 	2 5 3 1 21 1 
QPOQPJDDJJNVRY-UHFFFAOYSA-N	1 1 1	9 6 10 4 42 1 64 1 	9 6 10 4 42 1 64 1 	9 6 10 4 42 1 64 1 
XMOUDDXUCXXDTJ-UHFFFAOYSA-N	1 1 1	1 2 2 2 3 1 102 1 	1 2 2 2 3 1 122 1 	1 2 2 2 3 1 102 1 
LWWSARSTZGNKGV-UHFFFAOYSA-N	0 0 1	2 4 3 2 21 1 35 1 	21 1 35 1 78 4 79 2 	2 4 3 2 21 1 35 1 130 1 
ROZOUYVVWUTPNG-UHFFFAOYSA-N	1 1 1	1 4 4 1 26 2 77 2 	1 4 77 2 83 2 	1 4 4 1 26 2 77 2 
PGWIETAKNLNHNW-UHFFFAOYSA-N	1 1 1	1 1 2 1 8 1 14 1 69 1 	1 1 2 1 8 1 14 1 69 1 	1 1 2 1 8 1 14 1 69 1 
LLJNTMFCLMRXSC-UHFFFAOYSA-N	1 1 1	1 3 2 3 3 1 4 1 7 1 8 1 20 1 	1 3 7 1 8 1 20 1 78 3 79 1 80 1 	1 3 2 3 3 1 4 1 7 1 8 1 20 1 
GAGITJRONXSBFC-UHFFFAOYSA-N	1 1 1	1 1 2 5 3 1 	1 1 2 2 78 3 79 1 	1 1 2 5 3 1 
BOWDPJFAGBREQM-WGCWOXMQSA-N	1 1 1	1 3 2 3 5 1 6 1 	1 3 2 3 5 1 6 1 	1 3 2 3 5 1 6 1 
BOHKXQAJUVXBDQ-UHFFFAOYSA-N	1 1 1	1 3 2 1 3 2 20 1 	1 3 2 1 3 2 20 1 	1 3 2 1 3 2 20 1 
KLDUFQGXXVNTDL-UHFFFAOYSA-N	1 1 1	2 2 9 10 12 2 22 1 	2 2 9 10 12 2 22 1 	2 2 9 10 12 2 22 1 
FGWYWKIOMUZSQF-UHFFFAOYSA-N	1 1 1	1 4 2 1 4 1 25 3 	1 4 2 1 4 1 25 3 	1 4 2 1 4 1 25 3 
JEYLQCXBYFQJRO-UHFFFAOYSA-N	1 1 1	1 4 2 8 3 2 25 2 77 2 	1 4 2 8 3 2 25 2 77 2 	1 4 2 8 3 2 25 2 77 2 
VRUNPUJKTLIJGU-UHFFFAOYSA-N	0 1 0	9 14 10 8 11 1 	9 14 10 6 11 1 39 1 	9 14 10 8 11 1 
NKFNBVMJTSYZDV-UHFFFAOYSA-N	1 1 1	1 1 2 14 14 2 35 1 	1 1 2 14 14 2 35 1 	1 1 2 14 14 2 35 1 
XLVQNXPLYGVRKU-UHFFFAOYSA-N	0 1 0	1 3 2 1 3 1 4 1 5 1 26 1 	1 3 5 1 78 1 83 2 	1 3 2 1 3 1 4 1 5 1 26 1 
AOFNHMQBIXEYOK-UHFFFAOYSA-N	1 1 1	2 2 9 5 13 1 14 1 35 1 	2 1 9 5 13 1 14 1 35 1 78 1 	2 2 9 5 13 1 14 1 35 1 
UQQSGXRKRFDREY-UHFFFAOYSA-N	1 1 1	1 2 2 2 3 1 48 1 77 1 	1 2 2 2 3 1 48 1 77 1 	1 2 2 2 3 1 48 1 77 1 
YYLCJWIQUFHYMY-UHFFFAOYSA-N	1 1 1	1 1 2 2 9 4 10 2 18 1 25 1 	1 1 2 2 9 4 10 2 18 1 25 1 	1 1 2 2 9 4 10 2 18 1 25 1 
MZNHUHNWGVUEAT-UHFFFAOYSA-N	1 1 1	1 2 2 5 6 1 77 1 	1 2 2 5 6 1 77 1 	1 2 2 5 6 1 77 1 
ZQLCWPXBHUALQC-UHFFFAOYSA-N	1 1 1	9 3 10 1 11 1 17 1 42 1 	9 3 10 1 11 1 17 1 42 1 	9 3 10 1 11 1 17 1 42 1 
ARIREUPIXAKDAY-UHFFFAOYSA-N	1 1 1	1 1 2 2 9 4 10 1 12 1 20 1 	1 1 2 2 9 4 10 1 12 1 20 1 	1 1 2 2 9 4 10 1 12 1 20 1 
MHNGPSUOLFWERG-UHFFFAOYSA-N	1 1 1	1 3 2 5 4 1 8 1 	1 3 4 1 8 1 78 5 	1 3 2 5 4 1 8 1 
AXCGWVYNDXPANP-UHFFFAOYSA-N	1 0 1	1 3 2 1 14 1 81 1 	1 3 2 1 82 1 	1 3 2 1 14 1 81 1 
OLBJNSPBWLCTOT-UHFFFAOYSA-N	1 0 0	9 3 10 1 53 2 109 1 	9 3 10 1 53 2 	9 3 10 1 53 2 
XDPCNPCKDGQBAN-SCSAIBSYSA-N	1 1 1	2 2 3 1 14 1 27 1 	27 1 78 1 79 1 81 1 	2 2 3 1 14 1 27 1 
YTSCAWRTSJUGJL-UHFFFAOYSA-N	1 1 1	2 3 3 1 9 5 12 1 25 1 27 1 	9 5 12 1 25 1 27 1 78 3 	2 3 3 1 9 5 12 1 25 1 27 1 
QPWSKIGAQZAJKS-SNAWJCMRSA-N	1 1 1	1 1 6 1 18 1 34 1 	1 1 6 1 18 1 34 1 	1 1 6 1 18 1 34 1 
FPVVYTCTZKCSOJ-UHFFFAOYSA-N	1 1 1	1 2 2 32 22 2 	1 2 2 32 22 2 	1 2 2 32 22 2 
KODLUXHSIZOKTG-UHFFFAOYSA-N	1 1 1	1 1 2 1 3 1 14 1 29 1 	1 1 2 1 3 1 29 1 81 1 	1 1 2 1 3 1 14 1 29 1 
IBYHHJPAARCAIE-UHFFFAOYSA-N	1 1 1	2 1 44 1 64 1 	2 1 44 1 64 1 	2 1 44 1 64 1 
AXNVPCNWUNJLRI-UHFFFAOYSA-N	1 1 1	70 1 103 4 	70 1 123 4 	70 1 103 4 
FXIHXPKPLPKPJH-UHFFFAOYSA-N	1 1 1	2 2 3 1 14 2 102 1 	2 2 3 1 14 1 81 1 122 1 	2 2 3 1 14 2 102 1 
XJMMNTGIMDZPMU-UHFFFAOYSA-N	1 1 1	1 1 2 2 3 1 42 2 	1 1 2 2 3 1 42 2 	1 1 2 2 3 1 42 2 
XSQAQKNJHGGMRV-KXMHTTHWSA-N	1 1 1	1 1 2 9 3 4 4 2 14 2 65 1 70 1 	1 1 65 1 70 1 78 9 79 4 80 2 81 1 82 1 	1 1 2 9 3 4 4 2 14 2 65 1 70 1 
FERWBXLFSBWTDE-UHFFFAOYSA-N	1 1 1	1 2 3 1 14 1 30 1 	1 2 3 1 30 1 81 1 	1 2 3 1 14 1 30 1 
SHKKTLSDGJRCTR-UHFFFAOYSA-N	1 1 1	2 1 9 5 13 1 64 2 	2 1 9 5 13 1 64 2 	2 1 9 5 13 1 64 2 
MQHSFMJHURNQIE-UHFFFAOYSA-N	1 0 1	1 8 2 16 3 4 25 4 81 1 	1 8 2 16 3 4 25 4 	1 8 2 16 3 4 25 4 81 1 
LHKFFORGJVELPC-UHFFFAOYSA-N	0 1 0	9 4 10 2 12 2 64 2 	2 2 9 4 39 2 64 2 	9 4 10 2 12 2 64 2 
PRNZAMQMBOFSJY-ZETCQYMHSA-N	1 1 1	1 1 9 1 10 2 12 1 13 1 17 1 24 2 32 1 	1 1 9 1 10 4 17 1 24 2 32 1 78 1 79 1 	1 1 9 1 10 2 12 1 13 1 17 1 24 2 32 1 
ZUXZXMXIFBLXFX-UHFFFAOYSA-N	0 0 1	1 1 20 1 	1 1 20 1 	1 1 20 1 111 1 
GFFYVKLAGBXHIN-UHFFFAOYSA-N	1 1 1	1 2 2 18 4 1 14 4 42 2 	1 2 2 18 4 1 14 4 42 2 	1 2 2 18 4 1 14 4 42 2 
GRHWTEWNWUYZGF-UHFFFAOYSA-N	1 1 1	1 2 2 6 3 2 64 2 	1 2 2 6 3 2 64 2 	1 2 2 6 3 2 64 2 
NUPSHWCALHZGOV-UHFFFAOYSA-N	1 1 1	1 1 2 9 21 1 	1 1 2 9 21 1 	1 1 2 9 21 1 
SKLBBRQPVZDTNM-SJTWHRLHSA-N	1 1 1	1 6 2 16 3 7 4 2 8 1 22 1 	1 6 2 8 3 2 8 1 22 1 78 8 79 5 80 2 	1 6 2 16 3 7 4 2 8 1 22 1 
JXJIQCXXJGRKRJ-KOOBJXAQSA-N	1 1 1	1 3 2 2 6 1 8 2 18 1 	1 3 2 2 6 1 8 2 18 1 	1 3 2 2 6 1 8 2 18 1 
MBIQENSCDNJOIY-UHFFFAOYSA-N	1 1 1	1 2 2 1 4 1 14 1 42 1 	1 2 2 1 4 1 42 1 82 1 	1 2 2 1 4 1 14 1 42 1 
FDVYFKSOGRCFTC-UHFFFAOYSA-N	1 0 1	1 2 2 4 3 2 81 1 	1 2 78 4 79 2 	1 2 2 4 3 2 81 1 
JVYVKEOAYQAABU-UHFFFAOYSA-N	1 1 1	1 6 2 2 3 2 4 1 	1 6 2 2 3 2 4 1 	1 6 2 2 3 2 4 1 
SNDPXSYFESPGGJ-BYPYZUCNSA-N	1 1 1	1 1 2 2 30 1 42 1 	1 1 2 2 30 1 42 1 	1 1 2 2 30 1 42 1 
IVWFDTSUFMIDQP-UHFFFAOYSA-N	1 1 1	2 12 3 1 14 6 35 1 101 5 	2 12 3 6 14 5 25 5 35 1 81 6 	2 12 3 1 14 6 35 1 101 5 
UIEGYKVRCKDVKQ-UHFFFAOYSA-N	1 1 1	1 1 2 2 3 2 14 3 34 1 42 2 	1 1 2 2 3 2 14 1 34 1 42 2 81 2 	1 1 2 2 3 2 14 3 34 1 42 2 
DMEDNTFWIHCBRK-UHFFFAOYSA-N	1 1 1	9 3 11 1 53 2 	9 3 11 1 53 2 	9 3 11 1 53 2 
LKAPNEGVXBMYKE-UHFFFAOYSA-N	1 1 1	1 6 2 1 3 1 4 2 14 1 	1 6 2 1 3 1 4 2 81 1 	1 6 2 1 3 1 4 2 14 1 
BLQFHJKRTDIZLX-UHFFFAOYSA-N	1 1 1	9 3 10 1 17 1 24 1 36 1 	9 3 10 1 17 1 24 1 36 1 	9 3 10 1 17 1 24 1 36 1 
IWWCCNVRNHTGLV-UHFFFAOYSA-N	1 1 1	2 2 4 1 9 5 10 1 42 1 	9 5 10 1 42 1 78 2 80 1 	2 2 4 1 9 5 10 1 42 1 
WTRAMBVKRHNQQU-UHFFFAOYSA-N	0 1 0	1 1 9 1 10 1 11 2 77 1 	1 2 10 1 11 1 38 1 77 1 	1 1 9 1 10 1 11 2 77 1 
OZVRXSGTNWILMN-UHFFFAOYSA-N	1 1 1	9 8 10 4 63 2 	9 8 10 4 63 2 	9 8 10 4 63 2 
IGQFKXMQIMEIJV-UHFFFAOYSA-N	1 1 1	1 6 2 30 3 3 9 3 10 3 77 3 	1 6 2 30 3 3 9 3 10 3 77 3 	1 6 2 30 3 3 9 3 10 3 77 3 
XSBUXVWJQVTYLC-UHFFFAOYSA-N	1 1 1	9 4 10 1 25 1 42 1 53 1 	9 4 10 1 25 1 42 1 53 1 	9 4 10 1 25 1 42 1 53 1 
YSFLQVNTBBUKEA-UHFFFAOYSA-N	1 1 1	9 3 10 1 11 2 64 1 	9 3 10 1 11 2 64 1 	9 3 10 1 11 2 64 1 
SJMYWORNLPSJQO-UHFFFAOYSA-N	1 1 1	1 4 4 1 7 1 77 1 	1 4 4 1 7 1 77 1 	1 4 4 1 7 1 77 1 
XJLSEXAGTJCILF-UHFFFAOYSA-N	1 1 1	2 3 3 1 32 1 42 1 	32 1 42 1 78 3 79 1 	2 3 3 1 32 1 42 1 
MEMYUUBNXYUWRG-UHFFFAOYSA-N	1 1 1	1 1 2 5 48 1 	1 1 2 5 48 1 	1 1 2 5 48 1 
LRUBQXAKGXQBHA-UHFFFAOYSA-N	1 1 1	3 4 6 1 14 4 	6 1 79 4 81 4 	3 4 6 1 14 4 
MKGZDUKUQPPHFM-UHFFFAOYSA-N	1 1 1	1 6 2 8 3 7 4 2 6 1 8 1 19 1 	1 6 2 1 3 3 6 1 8 1 19 1 78 7 79 4 80 2 	1 6 2 8 3 7 4 2 6 1 8 1 19 1 
UXFZNPGAWHMSRK-UHFFFAOYSA-N	0 1 0	9 4 10 2 11 2 17 1 	1 1 9 4 10 1 11 1 17 1 39 1 	9 4 10 2 11 2 17 1 
MMFCJPPRCYDLLZ-UHFFFAOYSA-N	1 1 1	1 1 2 6 6 1 20 1 	1 1 2 6 6 1 20 1 	1 1 2 6 6 1 20 1 
YCFUHBHONRJFHI-UHFFFAOYSA-N	1 1 1	9 6 10 2 53 2 	9 6 10 2 53 2 	9 6 10 2 53 2 
CSZZMFWKAQEMPB-UHFFFAOYSA-N	1 1 1	1 2 2 1 101 1 	1 1 2 2 3 1 24 1 81 1 	1 2 2 1 101 1 
BKHNGPZOPOPDCJ-UHFFFAOYSA-N	1 1 1	1 3 2 5 4 1 8 1 77 1 	1 3 2 1 8 1 77 1 78 4 80 1 	1 3 2 5 4 1 8 1 77 1 
UWHSPZZUAYSGTB-UHFFFAOYSA-N	1 1 1	1 4 2 1 35 1 99 1 	1 4 2 1 35 1 103 1 	1 4 2 1 35 1 99 1 
FZHNODDFDJBMAS-HJWRWDBZSA-N	1 1 1	1 1 6 1 9 5 10 1 25 1 	1 1 6 1 9 5 10 1 25 1 	1 1 6 1 9 5 10 1 25 1 
GFAGDEMAMZYNAI-UHFFFAOYSA-N	1 1 1	1 1 2 1 9 3 10 2 12 1 22 1 24 2 	1 1 2 1 9 3 10 2 12 1 22 1 24 2 	1 1 2 1 9 3 10 2 12 1 22 1 24 2 
NQFUSWIGRKFAHK-UHFFFAOYSA-N	0 1 1	-1 1 	1 3 78 2 79 2 80 1 108 1 	1 3 2 2 3 2 4 1 138 1 
NRNFFDZCBYOZJY-UHFFFAOYSA-N	1 1 1	6 2 7 2 	6 2 7 2 	6 2 7 2 
RBUSDPZPBBBAKR-UHFFFAOYSA-N	0 1 0	1 1 2 1 9 3 10 5 24 2 77 1 	1 1 2 1 9 3 10 3 24 2 39 1 77 1 	1 1 2 1 9 3 10 5 24 2 77 1 
WGUZBCNNSVWXTR-UHFFFAOYSA-N	0 1 0	1 1 9 1 11 2 12 1 	1 2 11 1 12 1 38 1 	1 1 9 1 11 2 12 1 
ZMAUHKSOLPYPDB-UHFFFAOYSA-N	1 1 1	9 3 10 3 74 3 	9 3 10 3 74 3 	9 3 10 3 74 3 
QVDQQPFABXMASK-UHFFFAOYSA-N	1 1 1	2 8 35 2 	35 2 78 8 	2 8 35 2 
WFLFWEJJPIIYBD-UHFFFAOYSA-N	1 1 1	1 1 2 5 3 1 14 1 21 1 	1 1 2 5 3 1 21 1 81 1 	1 1 2 5 3 1 14 1 21 1 
PCPIANOJERKFJI-UHFFFAOYSA-N	1 1 1	1 1 2 1 39 1 64 1 77 1 	1 1 2 1 9 1 10 2 37 1 64 1 77 1 	1 1 2 1 39 1 64 1 77 1 
MOGCNGHSEICQCE-UHFFFAOYSA-N	1 1 1	1 2 2 2 4 2 9 8 10 2 14 2 17 2 	1 2 2 2 4 2 9 8 10 2 17 2 82 2 	1 2 2 2 4 2 9 8 10 2 14 2 17 2 
SBJCUZQNHOLYMD-UHFFFAOYSA-N	1 0 0	9 6 10 4 109 2 	9 6 10 4 	9 6 10 4 
WDVSHHCDHLJJJR-UHFFFAOYSA-N	0 1 0	9 7 10 4 36 2 	9 7 10 2 36 2 39 1 	9 7 10 4 36 2 
ZAJKEDQTROWDDD-HYXAFXHYSA-N	1 1 1	1 2 8 1 44 1 	1 2 8 1 44 1 	1 2 8 1 44 1 
LQGKDMHENBFVRC-UHFFFAOYSA-N	1 1 1	2 4 14 1 29 1 	2 4 14 1 29 1 	2 4 14 1 29 1 
RVHOBHMAPRVOLO-UHFFFAOYSA-N	1 1 1	1 1 2 2 3 1 42 2 	1 1 2 2 3 1 42 2 	1 1 2 2 3 1 42 2 
KPZWHZSIXZXDMW-UHFFFAOYSA-N	1 1 1	9 2 10 4 18 1 24 3 	9 2 10 4 18 1 24 3 	9 2 10 4 18 1 24 3 
ZBIDZPHRNBZTLT-UHFFFAOYSA-N	1 1 1	2 8 3 3 4 1 14 1 	2 2 14 1 78 6 79 3 80 1 	2 8 3 3 4 1 14 1 
BACZQQMSPFZNJQ-UHFFFAOYSA-N	1 1 1	2 5 27 6 	27 4 83 2 	2 5 27 6 
FBZZYZMCLSMELP-UHFFFAOYSA-N	1 1 1	1 2 2 1 6 1 9 9 10 3 35 1 	1 2 2 1 6 1 9 9 10 3 35 1 	1 2 2 1 6 1 9 9 10 3 35 1 
KEMQGTRYUADPNZ-UHFFFAOYSA-N	1 1 1	1 1 2 15 42 1 	1 1 2 15 42 1 	1 1 2 15 42 1 
VFFUWAHBYYGDHT-UHFFFAOYSA-N	1 1 1	1 4 2 3 3 5 4 1 14 1 	1 4 2 1 3 1 14 1 78 2 79 4 80 1 	1 4 2 3 3 5 4 1 14 1 
NREFJJBCYMZUEK-UHFFFAOYSA-N	1 1 1	1 4 2 4 4 1 7 2 9 8 10 4 25 4 77 2 	1 4 2 4 4 1 7 2 9 8 10 4 25 4 77 2 	1 4 2 4 4 1 7 2 9 8 10 4 25 4 77 2 
SFSXQNIOJABGSJ-UHFFFAOYSA-N	1 1 1	1 1 3 1 8 1 14 1 19 1 	1 1 8 1 19 1 79 1 82 1 	1 1 3 1 8 1 14 1 19 1 
ZWNPUELCBZVMDA-UHFFFAOYSA-N	1 1 1	1 2 2 5 6 1 77 1 	1 2 2 5 6 1 77 1 	1 2 2 5 6 1 77 1 
