15952-61-1	s
15953-45-4	s
15953-73-8	s
15965-30-7	s
15965-54-5	s
1596-84-5	s
15971-29-6	s
15972-60-8	s
15980-15-1	l
15988-11-1	s
1599-41-3	l
1599-67-3	s
16004-15-2	s
16013-85-7	s
1603-40-3	s
1603-41-4	s
16034-77-8	s
1603-84-5	g
1603-91-4	s
1604-02-0	l
160434-49-1	s
1605-18-1	s
1605-89-6	s
1606-08-2	l
1606-67-3	s
16069-36-6	s
1607-57-4	s
16078-71-0	s
16079-88-2	s
1608-26-0	l
16090-49-6	s
1609-19-4	l
16096-32-5	l
16096-97-2	s
1609-86-5	s
1609-93-4	s
1610-17-9	l
1610-18-0	s
1610-22-6	l
1610-24-8	s
161050-58-4	s
1610-51-1	s
16110-09-1	s
1611-56-9	s
16118-49-3	s
1611-92-3	s
1612-64-2	s
16133-49-6	s
1613-45-2	l
1613-51-0	l
1615-02-7	s
1615-14-1	s
1615-70-9	l
161622-05-5	s
1617-90-9	s
16188-57-1	s
1619-34-7	s
161957-55-7	s
1619-62-1	l
16197-90-3	s
16200-53-6	s
16201-96-0	s
16201-97-1	s
1620-98-0	s
16212-85-4	l
16213-85-7	s
16215-14-8	l
16219-75-3	l
16225-26-6	s
1622-61-3	s
1622-62-4	s
1623-08-1	s
1624-01-7	l
16245-79-7	l
1625-91-8	s
162607-18-3	s
1626-09-1	s
16271-33-3	s
1627-98-1	l
1628-89-3	l
16292-88-9	s
1629-58-9	l
16308-92-2	l
1630-94-0	g
1631-25-0	s
1631-26-1	s
1631-78-3	g
1631-84-1	l
16325-63-6	l
1632-68-4	s
1632-70-8	l
1632-73-1	s
1632-76-4	s
1632-83-3	s
1633-05-2	s
1633-22-3	s
1633-44-9	s
1633-83-6	l
16339-28-9	l
1633-97-2	l
1634-02-2	s
1634-04-4	l
1634-09-9	l
1634-82-8	s
16355-92-3	s
1635-61-6	s
16357-59-8	s
1635-84-3	s
1636-39-1	l
1637-31-6	l
163733-96-8	s
1638-16-0	l
16382-18-6	s
1638-22-8	l
1638-26-2	g
1638-63-7	s
1639-01-6	l
1639-09-4	l
1640-39-7	l
1640-89-7	g
1641-17-4	s
16413-26-6	s
1641-40-3	s
16419-60-6	s
16419-78-6	l
16420-13-6	s
1642-54-2	s
1642-81-5	s
1643-15-8	s
1643-16-9	s
1643-19-2	s
1643-20-5	s
1643-28-3	s
16433-88-8	s
1643-49-8	s
16435-49-7	l
16452-01-0	s
1645-65-4	s
16461-94-2	s
1646-26-0	s
1646-53-3	s
1646-75-9	l
1646-88-4	s
1647-26-3	l
16475-90-4	s
16484-17-6	l
16485-10-2	s
1648-99-3	l
1649-08-7	l
16491-15-9	l
1649-18-9	s
1649-73-6	l
16518-62-0	l
1653-19-6	l
16532-78-8	s
16532-79-9	s
1653-30-1	l
1653-31-2	l
1653-32-3	s
1653-33-4	s
1653-34-5	s
1653-40-3	l
16534-12-6	s
1654-86-0	l
165547-79-5	s
16554-83-9	l
1655-70-5	s
1656-44-6	s
1656-48-0	l
16582-38-0	s
16587-71-6	s
16588-02-6	s
16588-06-0	s
16588-34-4	s
16590-41-3	s
16595-48-5	s
1660-15-7	l
16606-02-3	s
16607-77-5	l
1660-93-1	s
16610-81-4	s
16617-46-2	s
16618-72-7	s
1662-01-7	s
16629-19-9	s
1663-39-4	l
1663-45-2	s
16642-79-8	s
16650-10-5	l
16650-52-5	s
1665-48-1	s
1666-13-3	s
16672-87-0	s
1668-19-5	s
1668-54-8	s
16689-02-4	s
166964-36-9	s
16696-65-4	s
1670-14-0	s
1670-81-1	s
16712-64-4	s
16713-66-9	s
16714-68-4	l
1671-75-6	l
16718-05-1	s
1672-46-4	s
1673-47-8	s
16736-42-8	l
1674-10-8	l
167415-27-2	s
1674-18-6	s
1674-33-5	l
1674-37-9	l
1674-38-0	s
16747-26-5	l
16747-28-7	l
16747-30-1	l
16747-31-2	l
16747-32-3	l
16747-38-9	l
16747-44-7	l
16747-45-8	l
16747-50-5	l
16752-77-5	s
1675-59-8	l
1675-69-0	l
16766-29-3	s
16766-30-6	l
1676-63-7	s
1676-73-9	s
16773-42-5	s
1677-46-9	s
1678-91-7	l
1678-92-8	g
1678-93-9	l
1678-97-3	l
16789-84-7	s
1678-98-4	l
1679-06-7	l
1679-07-8	l
1679-08-9	l
1679-09-0	l
1679-18-1	s
1679-64-7	s
1680-51-9	l
16812-54-7	s
16813-18-6	s
1681-37-4	s
1682-20-8	s
1684-14-6	s
16846-24-5	s
16851-82-4	s
1685-82-1	l
16867-03-1	s
16872-09-6	l
1687-30-5	s
1687-53-2	s
16879-02-0	s
16881-77-9	l
168833-80-5	s
16883-48-0	l
1689-64-1	s
1689-73-2	s
1689-82-3	s
1689-83-4	s
1689-84-5	s
16898-52-5	s
1689-89-0	s
1689-99-2	s
1691-17-4	g
16924-00-8	s
16924-32-6	g
16932-49-3	s
1693-44-3	l
1693-47-6	l
1694-31-1	l
16949-15-8	s
1694-92-4	s
1695-04-1	s
16957-70-3	l
1696-17-9	s
16962-07-5	l
1698-53-9	s
1698-60-8	s
16986-24-6	l
1699-51-0	s
16995-35-0	s
1700-10-3	l
1700-29-4	s
1700-30-7	s
17003-70-2	l
1700-37-4	s
17014-71-0	s
17021-26-0	s
1702-17-6	s
17026-29-8	s
17029-21-9	s
1703-46-4	s
1703-58-8	s
170449-34-0	s
1704-62-7	l
17057-88-4	l
1705-85-7	s
17059-52-8	s
1706-73-6	s
1707-03-5	s
17071-47-5	l
17082-09-6	s
1708-34-5	l
17085-91-5	l
1709-44-0	s
17102-64-6	s
17105-75-8	s
1711-02-0	s
1711-06-4	l
1711-07-5	l
1712-64-7	l
17138-28-2	s
1714-29-0	s
1715-40-8	s
1717-00-6	l
17174-98-0	s
1718-51-0	s
17185-29-4	s
17194-00-2	s
17194-82-0	s
1719-53-5	l
1719-57-9	l
1719-83-1	s
17199-29-0	s
17200-29-2	s
17201-43-3	s
1720-32-7	s
17213-57-9	s
17213-58-0	s
17216-08-9	s
1721-89-7	s
1721-93-3	l
1722-10-7	s
1722-12-9	s
1722-62-9	s
17230-88-5	s
1723-94-0	s
17242-52-3	s
1724-39-6	s
17249-77-3	l
1725-04-8	l
17252-51-6	s
1725-74-2	s
17257-71-5	s
17260-71-8	s
1726-12-1	l
17261-28-8	s
1726-14-3	l
1726-94-9	s
17282-00-7	s
17295-26-0	s
172975-69-8	s
17301-94-9	l
17302-24-8	l
17302-82-8	s
1730-37-6	s
17312-44-6	l
17312-57-1	l
17312-63-9	l
17312-77-5	l
17312-80-0	l
1731-79-9	s
1731-84-6	l
1731-86-8	l
1731-88-0	l
1731-92-6	s
1731-94-8	s
1732-08-7	l
1732-09-8	l
1732-10-1	l
1732-13-4	s
1733-57-9	s
17341-93-4	l
17347-61-4	l
1734-79-8	s
17348-59-3	l
17348-69-5	s
17356-19-3	s
173584-44-6	s
17362-17-3	s
17372-87-1	s
17377-95-6	s
1737-93-5	s
1738-25-6	l
17397-89-6	s
1739-84-0	s
1740-19-8	s
1740-57-4	s
17406-45-0	s
17408-14-9	l
1741-01-1	l
17417-09-3	s
1741-83-9	l
17418-58-5	s
17420-30-3	s
17422-32-1	s
17422-33-2	s
17422-74-1	s
17432-38-1	s
17453-93-9	l
17455-13-9	s
1745-81-9	l
1746-01-6	s
1746-03-8	s
1746-13-0	l
17466-45-4	s
1746-77-6	s
1746-81-2	s
1747-60-0	s
17481-06-0	s
17481-27-5	s
1748-15-8	l
17484-36-5	l
17496-08-1	s
175135-07-6	s
175135-22-5	s
175136-60-4	s
175136-66-0	s
175205-10-4	s
1752-24-5	s
1752-30-3	s
17534-15-5	s
17537-64-3	s
1754-58-1	s
17549-30-3	l
17560-51-9	s
17564-64-6	s
1757-42-2	l
1758-25-4	s
1758-33-4	l
17584-12-2	s
1758-68-5	s
17587-22-3	s
1758-88-9	l
17590-01-1	s
1759-53-1	l
1759-58-6	l
1759-81-5	l
17601-94-4	s
1760-46-9	s
17606-31-4	s
17609-31-3	s
17611-82-4	l
17614-74-3	s
1761-56-4	s
1761-61-1	s
1761-71-3	s
17617-23-1	s
17625-83-1	s
17627-77-9	s
17639-64-4	s
17640-15-2	l
1765-40-8	l
1765-93-1	s
1766-41-2	s
17692-31-8	s
17692-39-6	s
1769-24-0	s
17696-11-6	s
17696-37-6	s
17696-64-9	l
17697-12-0	s
17700-09-3	s
17700-54-8	s
17702-41-9	s
17715-69-4	s
1772-43-6	s
17737-65-4	s
1774-35-2	s
17745-45-8	s
1775-27-5	s
17754-90-4	s
1775-95-7	s
1776-37-0	s
1777-82-8	s
1777-84-0	s
1778-09-2	s
17788-00-0	s
1779-10-8	s
1779-48-2	s
17796-82-6	s
1779-81-3	s
177985-32-9	s
1780-31-0	s
1780-40-1	s
178374-78-2	s
17849-38-6	s
1785-02-0	s
17851-27-3	l
17854-59-0	s
1785-74-6	s
1785-95-1	s
1788-10-9	s
1788-31-4	s
1789-58-8	l
17902-23-7	s
179113-90-7	s
1792-17-2	s
1792-41-2	s
17924-92-4	s
1792-81-0	s
1793-07-3	s
17933-03-8	s
17938-13-5	s
1795-01-3	l
1795-05-7	l
1795-09-1	l
1795-15-9	l
1795-16-0	l
1795-17-1	l
1795-18-2	l
1795-20-6	l
1795-21-7	l
1798-06-7	s
1798-09-0	s
179897-89-3	s
179897-90-6	s
1801-10-1	s
1801-72-5	s
18030-61-0	l
18030-62-1	l
180-43-8	l
18046-21-4	s
1805-32-9	s
18053-31-1	s
1806-26-4	s
1806-29-7	s
18063-03-1	s
1806-34-4	s
1806-54-8	l
18069-17-5	s
18088-11-4	s
1809-10-5	l
1809-19-4	l
1809-21-8	l
18094-01-4	l
18113-03-6	s
1812-51-7	l
1813-29-2	l
1814-88-6	g
18162-48-6	s
18165-68-9	l
18171-59-0	l
1817-73-8	s
18178-59-1	l
1818-07-1	l
18181-70-9	s
18181-80-1	s
18190-44-8	s
1820-80-0	s
1821-02-9	l
1821-12-1	s
1821-27-8	s
1821-36-9	l
1824-81-3	s
1824-94-8	s
1825-21-4	s
1825-30-5	s
1825-31-6	s
1825-62-3	l
1825-65-6	l
1825-82-7	l
18259-05-7	s
18261-92-2	s
1826-28-4	s
18263-25-7	s
18264-75-0	s
18278-34-7	s
18281-04-4	l
18281-05-5	s
18281-07-7	l
18282-10-5	s
18282-59-2	l
18293-53-3	l
18294-87-6	s
18295-25-5	l
18300-91-9	l
18306-29-1	s
18343-40-3	l
18344-51-9	s
1835-11-6	s
1835-49-0	s
18355-75-4	s
1835-65-0	s
18356-71-3	g
18358-63-9	s
18364-47-1	l
1836-75-5	s
1836-77-7	s
18378-89-7	s
1838-73-9	l
18395-90-9	l
1839-63-0	l
18398-36-2	s
1840-42-2	l
18423-69-3	s
1843-03-4	s
1843-05-6	s
18435-20-6	l
18435-22-8	l
18435-23-9	l
18435-45-5	l
18437-78-0	s
18444-79-6	s
1845-30-3	s
1846-73-7	s
1846-76-0	s
18476-57-8	l
18480-07-4	s
1848-84-6	s
1850-14-2	l
1851-09-8	s
18516-37-5	l
1852-04-6	s
1852-17-1	s
18523-22-3	s
1852-53-5	s
18530-56-8	s
18531-94-7	s
18549-40-1	s
18559-94-9	s
18594-05-3	s
185-94-4	g
18598-63-5	s
1860-21-5	s
1861-21-8	s
1861-32-1	s
1861-40-1	s
18622-23-6	s
18623-11-5	s
1863-63-4	s
18640-58-9	s
18643-08-8	s
1864-94-4	l
1865-01-6	s
18657-57-3	s
1866-15-5	s
1866-38-2	s
1866-39-3	s
1868-00-4	s
1868-53-7	l
18686-82-3	s
18694-40-1	s
18698-97-0	s
18699-48-4	s
18704-37-5	s
18708-70-8	s
1871-52-9	l
1871-57-4	l
1871-76-7	s
1871-96-1	l
18720-62-2	l
18720-65-5	l
18720-66-6	l
1873-55-8	s
1874-22-2	s
1874-23-3	s
1875-88-3	l
18766-38-6	l
18772-36-6	l
1877-72-1	s
1877-73-2	s
1877-75-4	s
1877-77-6	s
18781-31-2	s
1878-18-8	l
1878-49-5	s
18786-24-8	s
1878-65-5	s
1878-66-6	s
1878-67-7	s
1878-68-8	s
18787-63-8	l
18787-64-9	s
1878-82-6	s
1878-84-8	s
1878-85-9	s
1878-87-1	s
1878-94-0	s
1879-09-0	l
18791-75-8	s
18791-98-5	s
18799-75-2	l
18801-00-8	s
18819-45-9	s
1882-26-4	s
1882-69-5	s
18829-56-6	l
1883-32-5	s
18839-90-2	s
18840-45-4	s
1885-29-6	s
1885-35-4	s
1885-38-7	l
18854-56-3	l
188582-62-9	s
18866-73-4	s
1888-57-9	l
1888-71-7	l
1889-67-4	s
18904-54-6	s
18909-18-7	l
1891-90-3	s
18919-94-3	l
1892-29-1	s
1892-43-9	s
1892-54-2	s
18942-49-9	s
189-55-9	s
189-64-0	s
18970-30-4	s
1897-45-6	s
1897-52-5	s
18979-50-5	s
18979-55-0	s
18979-60-7	s
18982-54-2	s
1899-24-7	s
18999-28-5	l
19010-66-3	s
19013-10-6	s
19013-11-7	s
19026-91-6	s
19037-72-0	l
190-39-6	l
19044-88-3	s
1904-58-1	s
1904-98-9	s
19064-64-3	s
1906-79-2	s
1906-82-7	l
19069-48-8	s
19074-59-0	s
190-93-2	l
19094-56-5	s
19099-93-5	s
1910-68-5	s
191-07-1	s
191-13-9	l
1912-24-9	s
1912-26-1	s
191-24-2	s
191-26-4	l
191-30-0	s
19145-60-9	s
1914-58-5	s
19150-21-1	l
19155-24-9	s
19155-35-2	l
19158-51-1	s
1916-07-0	s
1916-08-1	s
19163-05-4	l
19163-08-7	l
19164-41-1	s
191-68-4	l
1917-15-3	s
19172-47-5	s
19179-31-8	s
19179-36-3	s
191-79-7	l
1918-00-9	s
1918-02-1	s
1918-13-4	s
1918-16-7	s
1918-18-9	s
19184-65-7	s
1918-77-0	s
1918-79-2	s
1919-48-8	s
19199-82-7	s
19216-56-9	s
19218-94-1	l
19241-38-4	s
19245-41-1	l
192-51-8	l
192-65-4	s
1928-30-9	l
1928-37-6	l
1928-38-7	s
1928-43-4	l
1928-44-5	l
19287-45-7	g
1929-29-9	s
192-97-2	s
1929-82-4	s
1930-72-9	s
1932-04-3	l
19335-11-6	s
193-39-5	s
19340-91-1	l
19353-92-5	s
19357-86-9	s
19387-91-8	s
19393-92-1	s
19395-58-5	s
19398-61-9	l
19398-88-0	l
19398-89-1	l
1939-99-7	s
1940-18-7	s
1940-42-7	s
1940-57-4	s
19406-51-0	s
19406-86-1	s
19407-42-2	s
19408-74-3	s
1941-27-1	s
1941-30-6	s
1941-52-2	s
1942-45-6	l
1942-46-7	l
1943-16-4	l
19438-10-9	s
1943-83-5	s
19438-61-0	s
1945-53-5	s
194-59-2	s
19463-48-0	s
19466-47-8	s
194-69-4	s
19471-12-6	s
1947-58-6	s
1948-31-8	s
1948-33-0	s
19489-10-2	l
1948-92-1	s
1949-07-1	s
19493-44-8	s
1949-45-7	s
195-19-7	s
19523-57-0	s
1953-02-2	s
1953-54-4	s
1955-46-0	s
19562-30-2	s
19578-68-8	s
19624-22-7	l
1962-75-0	l
1963-36-6	s
19648-88-5	s
19652-32-5	s
19666-30-9	s
1967-16-4	s
1967-25-5	s
196-78-1	s
19694-10-1	s
1969-43-3	l
1971-46-6	l
19715-19-6	s
19719-28-9	s
1972-08-3	s
19727-83-4	s
19728-63-3	s
1973-22-4	l
19735-89-8	s
1974-04-5	s
19752-55-7	s
1975-50-4	s
1975-52-6	s
19755-53-4	s
1975-78-6	l
19766-29-1	l
1977-10-2	s
1977-11-3	s
19774-82-4	s
19780-11-1	s
19780-66-6	l
19781-73-8	s
19788-35-3	s
19794-93-5	s
19805-75-5	s
19806-17-8	s
19812-64-7	s
19812-93-2	s
19814-75-6	s
19819-98-8	l
1982-37-2	s
1982-47-4	s
19829-31-3	s
19836-28-3	l
19838-08-5	s
1984-15-2	s
19845-69-3	s
1984-59-4	s
1985-12-2	s
198-55-0	s
1986-00-1	s
1986-90-9	s
1987-50-4	s
19881-18-6	s
1988-88-1	s
19891-74-8	s
1989-33-9	s
1989-53-3	s
1990-90-5	s
1993-03-9	s
19937-59-8	s
19942-78-0	s
19947-75-2	s
19952-47-7	s
1996-41-4	l
1999-33-3	s
20007-72-1	s
2001-29-8	s
2001-32-3	s
20017-68-9	s
2001-95-8	s
20020-02-4	s
2002-24-6	s
20029-52-1	s
20043-94-1	s
20062-22-0	l
20063-92-7	l
20074-79-7	s
2008-58-4	s
2008-75-5	s
20098-48-0	s
20099-89-2	s
2010-06-2	s
20103-09-7	s
20103-10-0	l
2011-67-8	s
2014-83-7	s
2015-56-7	s
2016-42-4	s
20165-38-2	l
20165-39-3	l
2016-56-0	s
2016-57-1	l
2018-61-3	s
20187-55-7	s
2019-34-3	s
20198-49-6	l
2022-85-7	s
2024-83-1	s
2025-40-3	s
20265-96-7	l
2027-17-0	l
20279-21-4	l
20279-51-0	l
2028-63-9	l
202865-61-0	s
202865-71-2	s
202865-82-5	s
20289-26-3	s
20291-95-6	l
202982-65-8	s
2029-94-9	l
20311-78-8	s
2031-67-6	l
2031-79-0	l
20323-74-4	s
20324-33-8	l
2032-59-9	s
20326-12-9	s
2032-65-7	s
2033-24-1	s
2033-89-8	s
20348-09-8	s
20348-51-0	l
20354-26-1	s
20357-25-9	s
20357-79-3	s
2036-41-1	s
203-64-5	s
2038-03-1	l
20383-28-2	s
20386-33-8	s
20395-24-8	l
20395-25-9	l
20396-66-1	g
20397-61-9	s
2039-82-9	l
2039-83-0	l
2039-85-2	l
2039-87-4	l
2039-88-5	l
2039-89-6	l
2040-01-9	s
2040-04-2	s
2040-05-3	s
2040-07-5	l
204-02-4	s
20405-64-5	s
2040-90-6	s
2040-95-1	l
2040-96-2	g
2042-14-0	s
2042-37-7	s
20427-56-9	s
2043-38-1	s
2043-53-0	s
2043-61-0	s
2044-21-5	l
2044-27-1	s
20442-79-9	s
20443-98-5	s
2044-72-6	s
20454-81-3	l
20462-00-4	l
20469-63-0	s
204841-19-0	s
20488-34-0	l
2049-73-2	l
2049-94-7	l
2049-96-9	g
2050-01-3	l
2050-08-0	l
2050-14-8	s
2050-20-6	l
2050-23-9	l
2050-24-0	l
2050-43-3	s
2050-46-6	s
2050-47-7	s
2050-60-4	l
2050-61-5	l
2050-67-1	s
2050-68-2	s
2050-69-3	s
2050-72-8	s
2050-73-9	s
2050-74-0	s
2050-75-1	s
2050-76-2	s
2050-77-3	l
2050-89-7	s
2050-92-2	l
2051-00-5	l
2051-07-2	s
20511-12-0	s
2051-24-3	s
2051-28-7	l
2051-31-2	l
20514-41-4	s
2051-49-2	l
2051-53-8	l
2051-60-7	s
2051-61-8	l
2051-62-9	s
2051-78-7	l
2051-85-6	s
2051-95-8	s
2051-97-0	l
2051-98-1	s
2052-01-9	s
2052-06-4	s
2052-07-5	l
2052-14-4	l
2052-15-5	l
205-25-4	s
20548-54-3	s
2055-40-5	l
2055-46-1	s
20555-04-8	s
20555-91-3	s
20558-16-1	l
205-82-3	s
205829-17-0	s
2058-52-8	s
2058-74-4	s
20595-45-3	s
2059-76-9	s
205-99-2	s
20605-01-0	s
2062-25-1	s
20624-25-3	s
2062-78-4	s
2062-84-2	s
206-44-0	s
20651-71-2	s
2065-23-8	s
2065-70-5	s
2067-33-6	s
20686-66-2	s
207-08-9	s
20710-38-7	l
2071-20-7	s
20734-58-1	s
20753-53-1	s
2075-45-8	s
2075-46-9	s
2077-13-6	l
2077-46-5	l
20781-22-0	s
207-83-0	s
2078-54-8	l
20797-48-2	s
2079-95-0	l
20810-06-4	l
20816-12-0	s
208186-84-9	s
2082-59-9	l
20826-04-4	s
20830-75-5	s
20830-81-3	s
20834-61-1	s
2084-18-6	l
2084-19-7	l
20856-57-9	s
20859-73-8	s
2086-83-1	s
2088-24-6	s
208-96-8	s
2090-14-4	s
20928-63-6	s
2094-72-6	s
2094-98-6	s
2095-57-0	s
20967-96-8	s
20970-75-6	s
2097-19-0	s
20980-22-7	s
20986-40-7	s
2100-25-6	s
21020-27-9	l
21035-44-9	l
2103-57-3	s
2103-88-0	s
2104-64-5	s
2104-96-3	s
2105-61-5	l
2106-54-9	l
2107-69-9	s
2107-70-2	s
2107-76-8	s
21084-22-0	s
21087-64-9	s
2108-92-1	l
21109-95-5	s
2113-47-5	s
2113-58-8	s
2114-02-5	s
2114-18-3	s
2114-20-7	l
21145-77-7	s
2116-62-3	l
2116-65-6	l
21169-71-1	s
2117-28-4	l
21187-98-4	s
21211-22-3	s
21211-65-4	s
2122-70-5	s
2123-27-5	l
2123-28-6	l
2124-31-4	s
21248-00-0	s
21256-18-8	s
21259-20-1	s
21267-72-1	s
2127-03-9	s
21286-54-4	s
2128-93-0	s
21293-29-8	s
21296-92-4	s
2129-89-7	s
2131-18-2	l
2131-38-6	l
2131-41-1	s
2131-55-7	s
2131-57-9	s
2131-61-5	s
2131-64-8	s
2132-80-1	s
213-46-7	s
21351-79-1	s
2136-75-6	s
2136-89-2	s
2136-95-0	s
213697-53-1	s
2136-99-4	s
21370-71-8	s
2138-22-9	s
21382-98-9	s
2138-43-4	s
2138-48-9	s
21411-42-7	s
21416-67-1	s
214-17-5	l
2142-01-0	s
2142-64-5	l
2142-73-6	l
2142-79-2	s
2144-08-3	s
2146-37-4	l
2146-38-5	l
2146-41-0	l
21472-86-6	s
21482-59-7	l
2148-56-3	s
2150-02-9	l
2150-37-0	s
2150-38-1	s
2150-44-9	s
2150-46-1	s
2150-47-2	s
2150-58-5	s
21510-43-0	s
2152-34-3	s
2152-44-5	s
2154-02-1	s
21548-73-2	s
2155-42-2	l
215-58-7	s
2155-94-4	l
2156-04-9	s
2156-96-9	l
2156-97-0	l
2157-01-9	l
21570-35-4	l
2157-52-0	s
2157-56-4	s
2157-98-4	s
2158-03-4	s
21590-92-1	s
21593-23-7	s
2160-93-2	s
2160-94-3	s
21609-90-5	s
21617-18-5	s
2162-92-7	l
2162-99-4	l
2163-00-0	l
2163-42-0	l
2163-69-1	s
2163-80-6	s
21640-48-2	s
2164-08-1	s
2164-09-2	s
2164-17-2	s
21643-42-5	l
2164-87-6	l
21651-19-4	s
21655-48-1	s
21663-61-6	s
21667-62-9	s
21674-96-4	s
21679-46-9	s
2168-93-6	s
2169-87-1	s
2170-03-8	s
21702-79-4	s
21702-84-1	s
2171-96-2	g
21725-46-2	s
2173-56-0	l
2173-57-1	s
21738-42-1	s
21739-92-4	s
21739-93-5	s
21746-40-7	s
2174-64-3	s
217-54-9	s
2175-91-9	l
217-59-4	s
2176-62-7	s
2176-98-9	l
2177-47-1	s
21777-84-4	l
21794-01-4	s
218-01-9	s
21803-75-8	s
2180-92-9	s
2181-42-2	s
21815-91-8	s
2182-66-3	l
21829-25-4	s
21854-95-5	s
21860-84-4	s
21884-26-4	l
2189-60-8	l
21901-34-8	s
21901-40-6	s
21901-41-7	s
21907-50-6	s
21915-53-7	s
21948-70-9	s
2197-57-1	s
2197-63-9	s
2198-53-0	s
2198-54-1	s
2198-75-6	s
21987-62-2	s
2198-77-8	s
2199-44-2	s
2199-46-4	s
2199-51-1	s
2199-52-2	s
2199-53-3	s
22013-33-8	s
2203-80-7	l
22038-56-8	s
22042-71-3	s
22047-25-2	s
22047-88-7	s
22053-74-3	s
2205-73-4	s
2207-01-4	l
2207-04-7	l
22071-15-4	s
2207-50-3	s
2207-68-3	s
22083-74-5	l
22089-22-1	s
22094-18-4	s
2209-86-1	s
2210-25-5	s
2210-28-8	l
2210-63-1	s
22115-41-9	s
2211-69-0	l
2211-94-1	s
22131-79-9	s
2213-32-3	l
22134-07-2	s
22134-75-4	s
2213-63-0	s
22139-77-1	s
22144-77-0	s
2215-21-6	s
2215-77-2	s
2216-15-1	s
2216-33-3	l
2216-34-4	l
2216-51-5	s
2216-52-6	l
2216-68-4	s
2216-69-5	l
2216-81-1	l
2216-87-7	l
2216-92-4	s
2217-02-9	s
2217-06-3	s
2217-14-3	l
2217-41-6	s
22186-64-7	l
2219-82-1	s
2219-84-3	l
22204-53-1	s
22205-45-4	s
2222-33-5	s
22224-92-6	s
22227-26-5	s
22232-54-8	s
22232-71-9	s
22237-13-4	s
2223-93-0	s
2224-00-2	s
22254-24-6	s
2227-17-0	s
2227-64-7	s
2227-79-4	s
22280-60-0	s
22288-78-4	s
222-93-5	s
22300-56-7	s
22306-37-2	s
2233-00-3	l
2233-18-3	s
2234-13-1	s
2234-14-2	s
2234-16-4	s
2234-20-0	l
2234-26-6	s
22345-47-7	s
2234-75-5	l
22349-03-7	s
2235-00-9	s
2235-15-6	s
2235-90-7	s
2237-30-1	s
22374-89-6	l
22381-54-0	s
22398-14-7	s
22398-80-7	s
22407-40-5	s
22424-58-4	s
2243-27-8	l
2243-32-5	s
2243-35-8	s
2243-42-7	s
2243-43-8	s
2243-47-2	s
2243-54-1	s
2243-55-2	s
2243-61-0	s
2243-62-1	s
2243-80-3	s
2243-81-4	s
2243-83-6	s
2243-89-2	s
2243-98-3	l
2244-07-7	l
2244-16-8	s
224-41-9	s
224-42-0	s
2244-85-1	l
224-53-3	s
22482-43-5	s
2249-28-7	s
22494-42-4	s
22506-53-2	s
22509-74-6	s
225-11-6	s
2252-51-9	s
2252-63-3	s
22531-20-0	l
22545-13-7	l
22545-15-9	s
2254-94-6	s
225-51-4	s
22560-50-5	s
2257-35-4	s
22581-72-2	l
2259-96-3	s
2260-50-6	s
22618-23-1	l
226-36-8	s
2265-94-3	l
22664-55-7	s
22679-54-5	s
2268-05-5	s
2268-15-7	s
2268-16-8	s
2268-17-9	s
2268-46-4	l
2269-22-9	l
2270-20-4	s
22711-23-5	s
22717-57-3	l
2272-45-9	s
22726-00-7	s
22729-75-5	s
22736-20-5	l
2274-42-2	s
22751-23-1	l
2275-18-5	s
2275-23-2	s
22759-33-7	s
22760-18-5	s
2277-92-1	s
22781-23-3	s
2278-22-0	l
2283-08-1	s
22831-39-6	s
22831-42-1	s
22838-58-0	s
22839-47-0	s
2284-20-0	l
22842-41-7	l
22862-76-6	s
22884-95-3	s
2290-65-5	l
22913-24-2	s
22916-47-8	s
2292-79-7	s
22936-75-0	s
22936-86-3	s
2294-71-5	s
2294-72-6	l
22948-06-7	s
2295-12-7	l
2295-31-0	s
2295-35-4	s
2295-58-1	s
22966-79-6	s
22971-62-6	s
2297-30-5	s
229-87-8	s
230-07-9	s
230-17-1	s
230-27-3	s
2302-88-7	s
23031-25-6	s
2303-16-4	s
2303-17-5	s
23039-94-3	s
2304-30-5	s
230-46-6	s
2305-13-7	s
2305-26-2	s
2306-88-9	l
23074-36-4	l
23074-42-2	s
2307-68-8	s
23092-17-3	s
2309-48-0	s
23095-05-8	s
2310-17-0	s
23103-98-2	s
23110-15-8	s
23112-96-1	s
2311-46-8	l
2311-59-3	l
2312-15-4	s
23132-52-7	l
23135-22-0	s
23136-39-2	s
2314-09-2	s
23141-61-9	s
2314-78-5	s
2314-97-8	g
2315-68-6	l
2316-26-9	s
23162-99-4	l
23165-46-0	s
23165-53-9	s
23165-60-8	s
2316-64-5	s
23171-85-9	l
2317-22-8	s
23174-55-2	l
2317-91-1	g
2318-18-5	s
2319-29-1	s
2319-61-1	l
2319-97-3	s
23210-56-2	s
2321-07-5	s
23214-92-8	s
23220-25-9	l
23235-61-2	s
2325-10-2	s
2325-27-1	s
23255-69-8	s
23256-30-6	s
23257-62-7	l
2328-31-6	s
23283-97-8	s
23287-26-5	s
23288-49-5	s
23351-51-1	s
23351-91-9	s
23378-88-3	s
2338-12-7	s
2338-20-7	s
2338-37-6	s
2338-75-2	s
23450-31-9	s
2345-27-9	s
2345-28-0	s
2345-34-8	s
2345-38-2	s
2346-00-1	l
23468-31-7	s
2348-81-4	s
2348-82-5	s
2349-67-9	s
2350-89-2	s
2351-15-7	s
23543-66-0	s
2356-61-8	g
2358-29-4	s
