Tc	Pc	c0	c1	c2	name	inchikey
578.7	2359043.06209	0.704917669360242	0.94714006257694	1.36754526539976	2,6-dimethylheptane	KBPCCVWUMVGXGF-UHFFFAOYSA-N
435.72496094	4227701.61422	0.863224681419882	0.869469820737985	0.716432941026708	(Z)-2-butene	IAQRGUVFOMOMEM-ARJAWSKDSA-N
698	2736573.72617	0.565659483588533	0.795943605979946	1.21785761374776	(2,2-dimethyl-1-methylenepropyl)benzene	OJHQXSRIBZMCSR-UHFFFAOYSA-N
729	4164492.24217	0.957631006483864	0.999948057706449	0.984199351262661	1-iodo-3-methylbenzene	VLCPISYURGTGLP-UHFFFAOYSA-N
677	2138455.76224	0.80804386880852	0.835085531573687	1.7346869398375	1,2-ethanediol dibutanoate	SFTRWCBAYKQWCS-UHFFFAOYSA-N
790	818405.865514	1.8308058763067	0.980102977189991	0.90869928025621	9-octylheptadecane	ZLIOPNROBPMBFI-UHFFFAOYSA-N
675	3300798.82033	0.845114527665842	0.982529677133248	1.0964394139876	1-chloro-4-ethylbenzene	GPOFSFLJOIAMSA-UHFFFAOYSA-N
579	2533336.08201	0.750568174851345	0.400620383841362	0.775983459154044	1,1-dimethylpropyl propyl ether	LFKBOUUQIPXNTJ-UHFFFAOYSA-N
759	3469954.51828	0.738523634349216	0.883226356472247	2.08972773776414	4-(1,1-dimethylethyl)-1,2-benzenediol	XESZUVZBAMCAEJ-UHFFFAOYSA-N
631	4619821.41116	1.03656932821928	0.999717103636221	0.756484143338491	cyclopropanecarbonitrile	AUQDITHEDVOTCU-UHFFFAOYSA-N
666	3113288.67607	1.41101538373434	0.997897629719654	0.650667286249373	benzyl ethyl ether	AXPZDYVDTMMLNB-UHFFFAOYSA-N
706	2071351.15082	0.709612898953701	0.916705988226739	1.73412447295563	1,2,3,4-tetraethylbenzene	FEWANSQOXSIFOK-UHFFFAOYSA-N
561.388686255	5504785.42317	0.24522275309375	0.839007401287117	2.15300595532499	1,2-dichloroethane	WSLDOOZREJYCGB-UHFFFAOYSA-N
872	2403734.54114	1.92239251295721	0.6073463127107	0.52853890016431	1-decylimidazole	PEPIOVUNFZBCIB-UHFFFAOYSA-N
706	2638747.3657	1.38305701472015	0.885372508126545	0.571074571028343	(1-ethoxy-1-methylethyl)benzene	JNPNJMJXGPZCNE-UHFFFAOYSA-N
730	4255411.86694	1.03188499458406	0.723186169177042	0.807500953370798	1-amino-2,5-dimethylbenzene	VOWZNBNDMFLQGM-UHFFFAOYSA-N
359	3144316.2512	1.13334285765477	0.999839576050132	0.741305810417906	hexafluoropropene	HCDGVLDPFQMKDK-UHFFFAOYSA-N
619	3597218.35434	0.884234853441702	0.965840619947491	1.20994356537418	cyclobutanecarboxylic acid, ethyl ester	SMVBADCAMQOTOV-UHFFFAOYSA-N
666.7	3584744.63764	0.347443492526667	0.783841071059011	1.76153648774335	1-methoxy-4-methylbenzene	CHLICZRVGGXEOD-UHFFFAOYSA-N
742	2839735.01191	0.561667189929083	0.811178005524531	1.39511669808041	cyclohexylbenzene	IGARGHRYKHJQSM-UHFFFAOYSA-N
602.8	2719898.82509	1.37133585886165	0.999224018756447	0.714883324118158	methyl hexanoate	NUKZAGXMHTUAFE-UHFFFAOYSA-N
665	2832739.54775	0.64413461715415	0.917837752947503	1.72345524110407	1,3-diethyl-5-methylbenzene	HILAULICMJUOLK-UHFFFAOYSA-N
633	3634103.35148	0.181445897889998	0.811425928585155	3.30796162433479	2-methylcyclohexanol	NDVWOBYBJYUSMF-UHFFFAOYSA-N
731	1629191.03178	0.924331233885566	0.618671370254237	1.24853706395238	2-tetradecanol	BRGJIIMZXMWMCC-UHFFFAOYSA-N
740	2967187.41088	0.749272096642905	0.916070403963327	1.74004787432748	2-phenoxyethyl ethanoate	WHFKYDMBUMLWDA-UHFFFAOYSA-N
662	2454900.0714	1.58591792090008	0.92156399459254	0.570377396918545	(1-isopropoxyethyl)benzene	KLOUCDOOJZGJFJ-UHFFFAOYSA-N
577	3144937.75645	1.31155586758333	0.941892798561733	0.889884552224009	4,4-dimethyl-2-pentanol	OIBKGNPMOMMSSI-UHFFFAOYSA-N
614.2	3760899.2773	0.164227653321177	0.822029421583556	3.06506533888691	ethyl chloroethanoate	VEUUMBGHMNQHGO-UHFFFAOYSA-N
640.15698	2814870.98791	0.918174910111116	0.503300979253459	1.05826996849734	2-ethyl-1-hexanol	YIWUKEYIRIRTPP-UHFFFAOYSA-N
630.8	2850587.02921	0.539422606885204	0.837698200029715	1.37888363994897	1-cyclohexylpropane	DEDZSLCZHWTGOR-UHFFFAOYSA-N
784	2983461.95952	1.3486328190776	0.99973088693251	0.671546669639371	1,5-dimethylnaphthalene	SDDBCEWUYXVGCQ-UHFFFAOYSA-N
653	2833436.68619	1.25048769705499	0.998497605646735	0.709794104421272	(R)-1-methyl-4-(1-methylethenyl)cyclohexene	XMGQYMWWDOXHJM-JTQLQIEISA-N
663	4335453.79601	1.09772223651038	0.516248581738586	0.46875042739546	ethyl isothiocyanate	HBNYJWAFDZLWRS-UHFFFAOYSA-N
831	3653612.24386	0.171292435382613	0.000589622602856392	0.59612272192311	2-methyl-1-pentyl-1H-imidazole	WYGYPEMNIUDFBC-UHFFFAOYSA-N
425.1348	4329965.90782	0.328342258834551	0.821314952415606	1.4142519684601	1,3-butadiene	KAKZBPTYRLMSJV-UHFFFAOYSA-N
703	3966370.50465	1.31342352536503	0.956502099825986	0.792727594015737	1,1,2,3,4,4-hexachloro-1,3-butadiene	RWNKSTSCBHKHTB-UHFFFAOYSA-N
662	3076146.67866	1.44857172576264	0.999945966833666	0.562194800764677	2,5-dimethyl-3,4-dithiahexane	LZAZXBXPKRULLB-UHFFFAOYSA-N
803	784251.471129	1.41920898334309	0.959080361815031	1.26243007095576	9-butyldocosane	OIHDCDZZRDGEIB-UHFFFAOYSA-N
925	1023497.99004	2.6689567249621	0.131372401133494	0.823722155677756	1-pentadecylnaphthalene	CRNKGYFOWLZFDQ-UHFFFAOYSA-N
652	4630320.0872	0.161214931873049	0.850079979086741	2.54762544682614	1,2-dibromopropane	XFNJYAKDBJUJAJ-UHFFFAOYSA-N
683	4123581.90434	0	0.234854163799289	0.684830429015179	1-ethylpiperazine	WGCYRFWNGRMRJA-UHFFFAOYSA-N
787	878160.105511	1.24185128948137	0.877831884648688	1.49017613362351	2-methyltricosane	JNHSEDRFFJZMLH-UHFFFAOYSA-N
521.6	2639134.49278	1.4128442303515	0.997827968933437	0.594900111022543	1-methylethyl 1,1-dimethylethyl ether	HNFSPSWQNZVCTB-UHFFFAOYSA-N
440	4156107.29954	0.458618084805782	0.923694830476251	1.66932595522502	2-chloro-3,3,3-trifluoro-1-propene	OQISUJXQFPPARX-UHFFFAOYSA-N
704	4780480.98291	0.992563286040798	0.998622995937948	0.828882926938022	1,3-fluoroiodobenzene	VSKSBSORLCDRHS-UHFFFAOYSA-N
926	3166841.16755	1.26479540897075	0.999559116216102	0.755475989866807	thianthrene	GVIJJXMXTUZIOD-UHFFFAOYSA-N
521	2814990.39049	0.17919500837069	0.836989949446587	2.76393243528907	2,4-dimethyl-2-pentene	VVCFYASOGFVJFN-UHFFFAOYSA-N
568.9	2637831.54198	0.546887147697196	0.920713969381158	1.69647035416361	2-methyl-2-heptene	WEPNJTDVIIKRIK-UHFFFAOYSA-N
635	6962619.30311	1.29939748601644	0.999992426339023	0.539844497323353	1,3-thiazole	FZWLAAWBMGSTSO-UHFFFAOYSA-N
667	2059293.6778	1.3970029095858	0.999000574897436	0.920189016257964	ethane-1,2-diyl bis(2-methylpropanoate)	IYBSIHJRXJGTMU-UHFFFAOYSA-N
692.714148064	4195404.90389	1.11653625947852	0.99994295324845	0.733173491243983	2-bromotoluene	QSSXJPIWXQTSIX-UHFFFAOYSA-N
711	2812654.97376	0.836353447885069	0.831357662241236	1.08015809197257	1,5-dioxaspiro[5.5]undecane, 3,3-dimethyl-	QIFSGRPJUXQGMD-UHFFFAOYSA-N
531.86019	4366357.49445	0.14784164842872	0.829972320706771	2.90390562842931	1-butanamine	HQABUPZFAYXKJW-UHFFFAOYSA-N
609	3207444.54557	2.03875583174979	0.999867571642545	0.578031210046984	2,2-dimethylpropanoic acid	IUGYQRQAERSCNH-UHFFFAOYSA-N
632.2	3270273.95927	0.903496589307828	0.941166709135748	0.941116529107062	(1-methylethyl)cyclohexane	GWESVXSMPKAFAS-UHFFFAOYSA-N
769	3495387.52518	2.09583572918581	0.703438752704155	0.326092168922362	3-chloro-4-methylphenyl isocyanate	UKTKKMZDESVUEE-UHFFFAOYSA-N
707.56724	3796999.89488	0.159476265625793	0.814906534150171	3.21563561405477	2,4-dimethylphenol	KUFFULVDNCHOFZ-UHFFFAOYSA-N
660.4	3044434.5655	1.21120263807986	0.999999984927896	0.718133386027964	(S)-1-methyl-4-(1-methylethenyl)cyclohexene	XMGQYMWWDOXHJM-SNVBAGLBSA-N
840	2987065.29203	1.04263566929325	0.986606892010844	1.07214224735502	2-chloro-3-phenylphenol	VIIPWHMLMYZBFM-UHFFFAOYSA-N
718	3950431.74032	0.880483717874857	0.89162049801237	1.99242721695495	phenylacetic acid	WLJVXDMOQOGPHL-UHFFFAOYSA-N
618.047762935	2113884.599	0.537340807889511	0.798957906935929	1.64158371272558	decane	DIOQZVSQGTUSAI-UHFFFAOYSA-N
561.701704	2543999.42285	0.536165962141813	0.802894751835348	1.38631882932195	4-methylheptane	CHBAWFGIXDBEBT-UHFFFAOYSA-N
470.35188	3410629.23015	0.294360361186903	0.835014708406199	1.89012911474574	2-methyl-2-butene	BKOOMYPCSUNDGP-UHFFFAOYSA-N
833	727472.199884	2.10616283475006	0.899064588204261	0.792664305182595	11-(2,5-dimethylcyclohexyl)heneicosane	UPYOZECJBFFKFT-UHFFFAOYSA-N
749	1967723.71626	0.629855435130792	0.861084303740107	1.72703638317345	cyclotetradecane	KATXJJSCAPBIOB-UHFFFAOYSA-N
578	3927523.17986	0.3847165040489	0.849617251685782	1.60916264041788	methylenecyclohexane	YULMNMJFAZWLLN-UHFFFAOYSA-N
601	3173304.14229	1.23419809132078	0.27594914592859	0.790791825909512	3-ethyl-3-pentanol	XKIRHOWVQWCYBT-UHFFFAOYSA-N
514.556477846	6226261.94505	0.815658845692059	0.918791106526585	1.61658050931658	ethanol	LFQSCWFLJHTTHZ-UHFFFAOYSA-N
817	732205.759768	2.33041295685791	0.671597078090922	0.830049330692981	9-octylicosane	JNRMADFNKDCLKT-UHFFFAOYSA-N
401.438723538	5625312.82935	0.901537331491955	0.999692302591822	0.782571861988056	1-propyne	MWWATHDPGQKSAR-UHFFFAOYSA-N
857	2319544.82579	1.95313493600826	0.88308691576073	0.483185645887524	2-methyl-1-nonyl-1H-imidazole	FKGMPZBNFPJVCH-UHFFFAOYSA-N
821	4443070.13895	0.0869748284785462	0.00324862114241963	0.528081664508755	N-sec-butylimidazole	GYKNBGLKLKMMJO-UHFFFAOYSA-N
746	3217546.42062	0.19566791091007	0.83701103073549	2.76843319571979	N-cyclohexylpiperidine	DSSKLTAHHALFRW-UHFFFAOYSA-N
740	2960065.89115	1.26560081796543	0.999981059435089	0.934262152599528	5-allyl-2-methoxyphenol	NPBVQXIMTZKSBA-UHFFFAOYSA-N
775	3010235.66884	0.47946338237482	0.840586159422992	1.75574352178115	2,7-dimethylnaphthalene	LRQYSMQNJLZKPS-UHFFFAOYSA-N
553.1	3898037.57908	0.673698680279561	0.898938219571668	1.30085170745712	1-methylvinyl ethanoate	HETCEOQFVDFGSY-UHFFFAOYSA-N
830	4605447.32067	0.624171618222298	0.899905936692614	1.90207920664311	1-naphthalenamine	RUFPHBVGCFYCNW-UHFFFAOYSA-N
628.7	2109846.49007	0.332154200842289	0.837762330242694	2.75726333788262	4-methyldecane	DVWZNKLWPILULD-UHFFFAOYSA-N
538.1	3819522.91415	0.46927498151834	0.922860271133779	1.67678959487217	1,3,5-hexatriene	AFVDZBIIBXWASR-UHFFFAOYSA-N
632	2963533.86865	0.644280038809849	0.888863647043366	2.02347399479445	propanoic acid, 2-hydroxy-, 1,1-dimethylethyl ester, (S)-	IXXMVXXFAJGOQO-YFKPBYRVSA-N
694.27167	5618944.85064	1.86806897415617	0.999814073662302	0.472714949974468	phenol	ISWSIDIOOBJBQZ-UHFFFAOYSA-N
535.7	3255412.8952	0.490259129126155	0.902963691079786	1.87000968842018	N,N-dimethylbutanamine	DJEQZVQFEPKLOY-UHFFFAOYSA-N
498.4	4512528.91606	1.17942246197788	0.944502572081001	0.568367873570093	1,2-pentadiene	LVMTVPFRTKXRPH-UHFFFAOYSA-N
605	2177058.82283	1.21259375351894	0.995767517349682	0.804914530705931	3,7-dimethyl-1,6-octadiene	FUDNBFMOXDUIIE-UHFFFAOYSA-N
738	3133325.85574	0.770028472408894	0.876055052869658	1.32948905868993	1,3-dimethyl-4-nitrobenzene	BBUPBICWUURTNP-UHFFFAOYSA-N
809	5492470.57564	0.0000165071611926165	0.0605260906543263	0.550027831252114	1-ethyl-2-methyl-1H-imidazole	NYYVCPHBKQYINK-UHFFFAOYSA-N
617	3859193.26348	1.08712231028039	0.999943803957784	0.84970938058375	1-methoxycyclohexene	HZFQGYWRFABYSR-UHFFFAOYSA-N
642.1	3629001.58305	0.856088287742928	0.836581004979646	0.883108196409145	3,4-dithiahexane	CETBSQOFQKLHHZ-UHFFFAOYSA-N
566.54	3852946.56789	0.93132928127108	0.877664944886457	0.853696047963844	pentanal	HGBOYTHUEUWSSQ-UHFFFAOYSA-N
654	2899772.42218	1.36062222424876	0.999599387108663	0.760491153008859	butyl 2-hydroxypropanoate	MRABAEUHTLLEML-UHFFFAOYSA-N
853	542740.702159	2.15739926249677	0.997844504950011	0.865184583882101	11-decyltetracosane	BVMGLUHWZZEDRX-UHFFFAOYSA-N
660.1	1995690.4161	0.904483447124523	0.944616897363788	1.39818080092001	2-ethylhexyl 2-propenoate	GOXQRTZXKQZDDN-UHFFFAOYSA-N
698.5	5358542.12663	0.626394136106161	0.869151850448331	2.26838545672914	propanamide	QLNJFJADRCOGBJ-UHFFFAOYSA-N
528	3276277.12784	0.1990432283426	0.831019106465733	2.88362658874375	2-chloro-1-ethoxy-1,1,2-trifluoroethane	WOKICPFFJCXEDW-UHFFFAOYSA-N
580.6	3406473.88869	0.185430642574488	0.8384411009198	2.74512603586555	3-methyl-2-pentanone	UIHCLUNTQKBZGK-UHFFFAOYSA-N
532.783883	3788058.11396	1.16398061072193	0.955841161457766	0.577621461619209	methylcyclopentane	GDOPTJXRTPNYNR-UHFFFAOYSA-N
625.05849	2812182.90671	1.45271092003959	0.532349277665383	0.823310181210214	4-octanol	WOFPPJOZXUTRAU-UHFFFAOYSA-N
753	4403121.463	0.493662489038691	0.526733768119033	0.971114560247166	1-(2-hydroxyphenyl)ethanone	JECYUBVRTQDVAT-UHFFFAOYSA-N
670.87846	4687643.87891	1.21598359691311	0.999967467787321	0.580409705616458	bromobenzene	QARVLSVVCXYDNA-UHFFFAOYSA-N
605	3851214.83945	0.215423295664657	0.843499994586169	2.65653383964701	4-methyl-3-penten-2-one	SHOJXDKTYKFBRD-UHFFFAOYSA-N
528.022455	4732381.33363	0.85658734145512	0.833791554808793	0.789533540179281	2-methylfuran	VQKFNUFAXTZWDK-UHFFFAOYSA-N
340.062976	3962018.98043	0.437682353020361	0.838512347721311	1.14475197352068	bromotrifluoromethane	RJCQBQGAPKAMLL-UHFFFAOYSA-N
747.62992	1281819.42729	0.676991820890744	0.78408724608436	1.92334047496013	octadecane	RZJRJXONCZWCBN-UHFFFAOYSA-N
261.090424615	6018557.55477	0.460990934141906	0.905086677309268	1.41387904987764	ozone	CBENFWSGALASAD-UHFFFAOYSA-N
687	4238224.12575	1.38268861953558	0.998736826898926	0.579806301970187	(chloromethyl)benzene	KCXMKQUNVWSEMD-UHFFFAOYSA-N
598	3080285.80664	0.788301399666967	0.853085762204205	0.971494215827265	propylcyclopentane	KDIAMAVWIJYWHN-UHFFFAOYSA-N
437.660616438	2477667.04459	0.0282449577410008	0.793295405027996	3.72789340259008	heptafluoropropyl methyl ether	NOPJRYAFUXTDLX-UHFFFAOYSA-N
683	2132213.86663	0.953949140330682	0.89535623527488	1.53825012581673	di-n-butyl oxalate	JKRZOJADNVOXPM-UHFFFAOYSA-N
473.8	3638524.89655	1.04318346776155	0.945285479338272	0.669839813928362	(E)-2-pentene	QMMOXUPEWRXHJS-HWKANZROSA-N
721.2	4779638.16183	1.26707705898815	0.816063953857523	0.902386595355139	2-(2-aminoethoxy)ethanol	GIAFURWZWWWBQT-UHFFFAOYSA-N
701.7	2017452.83198	0.726479807963002	0.8961926879545	1.94192741708123	1-dodecanamine	JRBPAEWTRLWTQC-UHFFFAOYSA-N
705.2	3355900.97145	1.31465688043137	0.999985293769311	0.979574883295187	4-oxa-1,7-heptanediol	SZXQTJUDPRGNJN-UHFFFAOYSA-N
622	4531721.76862	0.697746202503069	0.914189132326468	1.75814818425852	ethyl hydroxyethanoate	ZANNOFHADGWOLI-UHFFFAOYSA-N
576.9	2358408.00061	0.775887299459698	0.963704345312291	1.22520864591376	2,4-dimethylheptane	AUKVIBNBLXQNIZ-UHFFFAOYSA-N
708	4234297.35052	0.680576636164751	0.918777204909663	1.71465743719635	2-nitrophenol	IQUPABOKLQSFBK-UHFFFAOYSA-N
591.890001	4131066.45496	0.584919201744581	0.819980587431326	1.09384223718359	toluene	YXFVVABEGXRONW-UHFFFAOYSA-N
696	1732743.55709	0.398343850561142	0.830596577153758	2.89180395589295	di-tert-butyl glutarate	FXJKNCDSABKERB-UHFFFAOYSA-N
573	3264429.76504	1.02761523693839	0.968155997557154	1.1926758757915	2,2,3,3-tetrafluoropropyl acrylate	VHJHZYSXJKREEE-UHFFFAOYSA-N
763	5412917.88754	0.996903095108944	0.522046850176527	0.733057705123894	N-(.beta.-aminoethyl)piperazine)	IMUDHTPIFIBORV-UHFFFAOYSA-N
663	2580799.36254	1.57065023828436	0.999968982965839	0.9106038136323	2-propylpentanoic acid	NIJJYAXOARWZEE-UHFFFAOYSA-N
548.442572539	4310472.89063	2.18334974474383	0.998440142164616	0.505434068599121	2-methyl-1-propanol	ZXEKIIBDNHEJCQ-UHFFFAOYSA-N
694.5	1413826.52959	1.66926536908562	0.987423003148725	0.685737138298177	2,6-dimethylundecane-10-one	RBGLEUBCAJNCTR-UHFFFAOYSA-N
854	511010.087348	1.33815389480126	0.797443076955605	1.48413481292787	9-octylhexacosane	CDTWRIBBCOMBSI-UHFFFAOYSA-N
591	6085280.09578	1.08656241168965	0.999989356287844	0.652513147346002	1,2-oxazole	CTAPFRYPJLPFDF-UHFFFAOYSA-N
580	3751884.33097	1.15439410798142	0.84709408411279	0.623706517610242	1-ethylcyclopentene	QYYQTLLGVAPKPN-UHFFFAOYSA-N
648	3384383.52366	0.393060738020772	0.837407974473517	2.34707203011517	ethyl 3-oxobutanoate	XYIBRDXRRQCHLP-UHFFFAOYSA-N
523.06	3021627.10145	0.208404350558971	0.841937931434039	2.68342385080249	diisopropylamine	UAOMVDZJSHZZME-UHFFFAOYSA-N
490	5231640.40899	0.110754618841555	0.523251968481264	1.09378890109876	N-methylethylamine	LIWAQLJGPBVORC-UHFFFAOYSA-N
544	2012319.67017	0.433791813506813	0.848159670835102	2.28334130484707	1,1,1,2,2,3,4,5,5,5-decafluoro-3-[1,2,2,2-tetrafluoro-1-(trifluoromethyl)ethyl]-4-(trifluoromethyl)pentane	GEXSLRJJTOFEMA-UHFFFAOYSA-N
612	3373969.15736	0.442967264118876	0.744493434921632	1.31860375745779	1-ethylcyclohexene	IFVMAGPISVKRAR-UHFFFAOYSA-N
726	5235810.43015	0.930875457397109	0.89144344893321	1.99441160849257	5-(hydroxymethyl)furan-2-carbaldehyde	NOEGNKMFWQHSLB-UHFFFAOYSA-N
721	3367593.24574	1.55186990585445	0.999942902030065	0.702037795975344	3-ethyl-5-methylphenol	XTCHLXABLZQNNN-UHFFFAOYSA-N
727	3555131.99626	0	0.470402793396473	0.926009867396269	1-nitropentane	BVALZCVRLDMXOQ-UHFFFAOYSA-N
736	3347042.08454	0.877584783647924	0.89080845892932	1.09511506659848	benzeneacetonitrile	SUSQOBVLVYHIEX-UHFFFAOYSA-N
364.956951456	4591691.48519	0.768033345296453	0.88646795110968	0.702321258693104	propene	QQONPFPTGQHPMA-UHFFFAOYSA-N
722	3646581.75727	0.621147791700727	0.923694878345929	1.66931841829881	1,2-dichloro-3-ethylbenzene	KEBKSRNCCOFIBI-UHFFFAOYSA-N
680	5008846.22253	0.41767870782412	0.732285352903298	2.03602137094834	1,2-butanediol	BMRWNKZVCUKKSR-UHFFFAOYSA-N
734	1625174.10521	1.51231827905858	0.999964802078557	0.765231915524821	nonylcyclohexane	CLMFECCMAVQYQA-UHFFFAOYSA-N
514.26	4036628.18805	0.268660948745737	0.80608751126884	1.90473886408628	2-butanamine	BHRZNVHARXXAHW-UHFFFAOYSA-N
629	3924101.38287	2.01342426287032	0.97728748707813	0.362042893210083	1,1-dimethoxycyclopentane	AGWFDZMDKNQQHG-UHFFFAOYSA-N
731	3965509.58384	0.497394568845494	0.848091043597357	1.70849743446737	2(3H)-furanone, 5-ethyldihydro-	JBFHTYHTHYHCDJ-UHFFFAOYSA-N
719	2545048.7535	1.17342769762198	0.999993516641396	0.890326816942165	2-chloroethyl alpha-methylbenzyl ether	BFOFDGPHOGGFML-UHFFFAOYSA-N
516.2	3407301.94812	0.465425745841469	0.922523003675926	1.67816091696642	2,3-dimethyl-1,3-butadiene	SDJHPPZKZZWAKF-UHFFFAOYSA-N
662	3108994.52099	1.44682150719635	0.999317045489373	0.830226326724002	2-(2-dimethylaminoethoxu)ethanol	YSAANLSYLSUVHB-UHFFFAOYSA-N
548.5	2970675.82979	0.232982864588886	0.853441112910389	2.49480785442345	2-heptene, (Z)-	OTTZHAVKAVGASB-HYXAFXHYSA-N
593	3177227.33206	0.812874038976261	0.464809038872179	0.973212077392454	2,4-dimethyl-3-pentanol	BAYAKMPRFGNNFW-UHFFFAOYSA-N
593	3295304.47627	0.468847027358468	0.755074179366407	1.3145146889667	2,2-dimethyl-3-pentanone	VLNUTKMHYLQCQB-UHFFFAOYSA-N
792	4542737.14644	0.968619210960797	0.954035004400133	1.30767152097211	2-hydroxy-1,1'-biphenyl	LLEMOWNGBBNAJR-UHFFFAOYSA-N
666	2942807.91164	0.426352388123474	0.766656918216561	1.85299816396398	methyl levulinate	UAGJVSRUFNSIHR-UHFFFAOYSA-N
811	4067219.80511	0	0.262166207041016	0.641397130988938	dichlorophenylphosphine	IMDXZWRLUZPMDH-UHFFFAOYSA-N
585.395666667	3820444.82373	0.412555090553748	0.881302221318444	1.96101661510933	butanenitrile	KVNRLNFWIYMESJ-UHFFFAOYSA-N
766	1142463.09444	0.730595599223317	0.889115718111347	2.02078361497908	3,7,11,15-tetramethyl-1-hexadecen-3-ol	KEVYVLWNCKMXJX-UHFFFAOYSA-N
652.5	2709141.79188	0.657152711704652	0.89893336610773	1.91245450450471	1-aminononane	FJDUDHYHRVPMJZ-UHFFFAOYSA-N
693	3981570.62264	0.511231585475347	0.827209023820619	1.34542968406137	1H-indene	YBYIRNPNPLQARY-UHFFFAOYSA-N
558.7	4445708.24557	0.493208516654846	0.92339519002367	1.67206959550873	1-bromo-2-methylpropane	HLVFKOKELQSXIQ-UHFFFAOYSA-N
803	791194.122488	2.14468169946174	0.972452416160709	0.757311257382928	7-butyldocosane	MXLQPYBSANDXKT-UHFFFAOYSA-N
577.277469388	4490253.06086	0.271119597565323	0.784598403341672	1.60955604210464	1,2-dichloropropane	KNKRKFALVUDBJE-UHFFFAOYSA-N
588.1855	5977749.16327	0.253425581389848	0.858665694305888	2.41597533887811	nitromethane	LYGJENNIWJXYER-UHFFFAOYSA-N
665	3737001.11271	2.41441060275505	0.787929099092206	0.323660095989831	1,1-dimethoxycyclohexane	XPIJMQVLTXAGME-UHFFFAOYSA-N
682.02446	5779365.51371	0.0939104656047349	0.839363807419245	2.7286321520922	tribromomethane	DIKBFYAXUHHXCS-UHFFFAOYSA-N
672	2407596.18105	0.699182233998542	0.909566975436046	1.8032185613214	1-(1-methyl-2-propoxyethoxy)-2-propanol	WEZPLQKRXDBPEP-UHFFFAOYSA-N
559.561	3710820.24903	2.42644317315234	0.606751006206647	0.528278801952778	3-pentanol	AQIXEPGDORPWBJ-UHFFFAOYSA-N
628.6	3110172.47781	1.08844426038305	0.999900511064031	0.990234584285177	sec-butyl 2-chloroacetate	MCUHSYTVMNEJFT-UHFFFAOYSA-N
531.56	4037022.42687	0.803774121565373	0.946451184083026	1.3781204965082	butanal, 2-methyl-	BYGQBDHUGHBGMD-UHFFFAOYSA-N
540.77704	3435410.13464	0.839803044251645	0.745670676960873	0.931537537519044	methyl 2-methylpropanoate	BHIWKHZACMWKOJ-UHFFFAOYSA-N
599.623333333	2770171.99435	0.268353220850174	0.800737774323567	2.4753055053166	pentyl ethanoate	PGMYKACGEOXYJE-UHFFFAOYSA-N
487.097324074	3390689.51055	0.617264826455807	0.816407947321575	1.020691203444	1,1,2-trichloro-1,2,2-trifluoroethane	AJDIZQLSFPQPEY-UHFFFAOYSA-N
697.3	1582576.48967	0.727705722088786	0.898762344361148	1.91424565257272	5-methyltetradecane	SQKZZFHVQCSUHZ-UHFFFAOYSA-N
553.1	3797724.74653	0.201712120868128	0.843880398727797	2.65012135076529	3-methyl-2-butanone	SYBYTAAJFKOIEJ-UHFFFAOYSA-N
648.076529412	2983381.61351	1.27841226725429	0.999939696124499	0.656358315985893	(1,1-dimethylethyl)benzene	YTZKOQUCBOVLHL-UHFFFAOYSA-N
700	3143371.80582	0.59901801515187	0.816524977312111	1.471042022422	ethyl benzoate	MTZQAGJQAFMTAQ-UHFFFAOYSA-N
732	1489387.91283	0.483202964127355	0.824535686233158	3.01392174412815	(E)-tetradec-11-enyl acetate	YJINQJFQLQIYHX-SNAWJCMRSA-N
714	3160975.18499	1.4844957792103	0.999473931635525	0.577573699203683	3,5,5-trimethyl-2-cyclohexen-1-one	HJOVHMDZYOCNQW-UHFFFAOYSA-N
538	3659462.20445	0.55084978655393	0.915007113258467	1.75025432859947	2,5-dimethyltetrahydrofuran	OXMIDRBAFOEOQT-UHFFFAOYSA-N
585.6	3199952.39776	0.608860082763129	0.800514945590151	1.12341731955474	2,4-dimethyl-3-thiapentane	XYWDPYKBIRQXQS-UHFFFAOYSA-N
700	3322397.93763	1.10063362645026	0.98567540383333	0.781142462941469	1,3-diethenylbenzene	PRJNEUBECVAVAG-UHFFFAOYSA-N
788	4410596.17472	1.28687312800549	0.999753800005195	0.723904425323385	2,3-dihydro-1H-inden-5-ol	PEHSSTUGJUBZBI-UHFFFAOYSA-N
653.1	2552161.43598	0.567141296798286	0.833110315549506	1.42396104672887	butylcyclohexane	GGBJHURWWWLEQH-UHFFFAOYSA-N
458	6225560.35881	0.417941488125679	0.841579544307506	1.14993497400917	bromomethane	GZUXJHMPEANEGY-UHFFFAOYSA-N
721.740983607	4528556.94654	0.783149840721168	0.882985080072392	1.09707870846812	N-methylpyrrolidone	SECXISVLQFMRJM-UHFFFAOYSA-N
887	4040975.5448	2.02524366921878	0.652654146013372	0.43158772341811	1-propyl-1H-benzimidazole	LZUVIELFLONRSS-UHFFFAOYSA-N
639.4	3274820.54455	1.00136346959726	0.983692651731806	1.08892599279994	propanenitrile, 2-ethoxy-	SNJNVEVAILOJBB-UHFFFAOYSA-N
704	3676192.27003	0.291202118593236	0.836268428617776	2.78451512843375	1,3-dimethoxybenzene	DPZNOMCNRMUKPS-UHFFFAOYSA-N
729	3850171.61875	1.16987101921654	0.999997759347218	0.914142070546184	3-(1-methylethyl)phenol	VLJSLTNSFSOYQR-UHFFFAOYSA-N
